Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out	Normalize_type
TCONS_000004561	0	0	142.567396319163	0	72.0588755601587	0	11.6388434295063	0	73.0503745338358	0	1047.5268015454	0	263.057356984027	0	60.3570124182483	0	FPKM
TCONS_000004611	151.504515592087	0	35.7831211201703	0	135.502015998994	0	87.0554032193473	0	45.4063115681206	0	0	0	220.887114425294	0	144.798794214932	0	FPKM
TCONS_000004931	81.5892071286374	147.492512972765	132.085186387146	211.936265429178	64.2114041967269	325.300048632358	147.53288739534	48.8237551785525	76.8377134061099	214.143710237863	110.409289478787	64.9256605515063	54.671105201763	122.49637318863	87.7103783659234	104.591471464989	FPKM
TCONS_000005561	131.548874268386	2008.06650189548	354.254382225406	1802.62738950779	240.094117392915	1598.0595489288	293.832185673788	2413.98986724491	190.771841408507	1684.17522087331	262.126221115001	2031.4025229613	206.350381825794	902.334067532487	223.934842074692	1329.97116622511	FPKM
TCONS_000005601	22.3798659983144	0	0	0	27.8511739765581	248.712415823283	47.1301314182475	0	4.58459300756957	0	145.369295160608	0	58.8649345450378	0	35.2350634044395	0	FPKM
TCONS_000005611	69.0120170625309	0	0	0	89.4702306596229	0	23.4684875709716	0	18.7268968614283	0	334.036954341241	0	128.824350523019	0	113.825204825041	0	FPKM
TCONS_000005621	738.535577944373	0	280.366652293203	0	501.513208639953	0	508.483897371052	0	223.532034791036	0	1134.19999520914	0	419.51929800757	0	321.089010625863	0	FPKM
TCONS_000006961	74.879032922314	0	19.4907298385649	0	183.927326634699	0	196.351061846908	0	141.289886806173	0	337.019427147858	0	177.860716205975	0	286.839516159104	0	FPKM
TCONS_000007591	69.288065130781	0	239.787268408661	0	300.390011371263	0	479.858460948359	0	98.0668859311482	0	1179.5679950175	0	501.243836580473	0	478.065860265172	0	FPKM
TCONS_000007951	4849.70811603787	59.2432433969553	1866.67727698686	60.0819168871222	4632.28950085867	0	3126.01059884641	0	3708.34513850972	64.4972895820268	1655.1664583727	130.497347576162	3049.75546819431	0	4288.99538383275	62.9986341896105	FPKM
TCONS_000008061	1578.48034023369	4724.02522518317	1711.28836478847	6017.08449516057	1214.63444274235	6221.78071920982	1053.23809626793	4476.85794317124	1106.16943010555	7127.93938400347	579.0865852202	3888.70144102312	1205.48837433391	8013.43804093799	1189.39947795102	5020.58354875434	FPKM
TCONS_000008071	283.740578342192	513.548518090883	370.239124629087	644.218123155207	314.060747362154	476.972142680492	445.093588093182	375.548569159952	305.828533549709	206.004592430949	510.28930212218	428.494207793838	263.833941557768	1144.8973306584	322.562258032257	402.450671621179	FPKM
TCONS_000008241	690.075466484702	0	493.647830222795	45.2919309526324	693.130481969742	0	448.158066554355	0	643.140477836286	0	290.768305763664	58.8210052986255	544.361585963739	0	798.158051671253	23.7578741910324	FPKM
TCONS_000008271	11.3067991401405	0	0	0	0	0	104.749590865556	0	0	0	0	0	0	0	12.2232748363254	0	FPKM
TCONS_000009071	114.867481980738	306.090090884269	54.1301952447273	154.665021855714	55.8187409189885	0	0	147.140789604562	118.099551465777	165.73976701961	120.637635854063	0	162.167123599565	0	163.90829494806	161.60519205161	FPKM
TCONS_00000930	0	0	0	0	0	0	0	0	0	0	25.7829069949181	0	0	0	0	0	FPKM
TCONS_000009641	65.2956995039671	0	104.467829039187	0	27.4736869904296	0	63.675619076655	0	58.1213526998563	0	48.9340434614249	0	45.442435733944	0	28.7638512025843	0	FPKM
TCONS_00000965	0	0	63.2040430025139	0	0	0	35.7894435457317	0	29.0759714427439	0	38.9939833063637	0	151.752721166566	0	0	0	FPKM
TCONS_000010011	576.817898414676	0	3.58032070708412	33.0394496314912	177.337727998683	0	54.7972341370055	0	176.141392218362	0	14.653018571646	0	0	0	129.679867370101	0	FPKM
TCONS_000010021	64.1556158618342	0	98.175528075734	0	0	0	44.184498204607	0	0	0	96.291264899388	0	0	0	20.6855420307046	0	FPKM
TCONS_000010061	280.518482310854	0	0	0	243.242643354291	0	23.7803611599546	0	170.858801261484	462.459289130703	106.267386938514	0	157.533777211006	0	325.601612937361	0	FPKM
TCONS_000010241	20.8698991357775	0	246.422890930662	26.7106259464242	5.18129071982853	58.2213155222684	0	0	12.8574893113763	0	0	0	13.6929193767845	0	14.5480735160999	55.9777020660698	FPKM
TCONS_000010681	495.859244733644	0	0	0	90.5220936756763	0	421.052277008609	0	204.248461367162	0	9.45545486987979	0	90.5738349467795	0	158.320512165739	0	FPKM
TCONS_00001096	0	0	0	0	0	0	0	0	0	0	0	0	34.6772465558818	0	0	0	FPKM
TCONS_000010971	43.890243959532	0	29.4407631648759	0	67.9973753013134	0	44.3212923166957	0	34.7448715353543	0	24.9644020109525	0	19.8691250536404	0	32.4723980557476	0	FPKM
TCONS_000010981	108.520985064618	0	85.6081381047948	0	156.399511734457	0	53.7876030167067	0	77.0851335923907	0	51.4408816724774	0	63.9169992954967	0	151.950301311049	0	FPKM
TCONS_000011291	2091.25960966892	30.3033177254075	911.596414097715	76.829262483641	1871.0704592345	133.714026079851	1791.04326787244	180.296598722695	2002.24216046196	230.928825426715	1461.18381920313	106.811965119057	1663.93701580898	0	2033.88056554998	0	FPKM
TCONS_000012081	4577.75960488849	0	2084.35083064228	153.105000021435	4934.07691182326	0	3627.23595755842	0	4868.56562924848	218.919577156836	5472.55355511523	539.235735799294	4546.87334398086	503.103772951279	6090.78464439478	0	FPKM
TCONS_000012091	139.610280487395	0	109.214506739362	0	171.763118871964	0	144.896532573813	39.3593308535905	186.397443454937	0	45.7529404128002	0	87.5187651172258	0	146.709609938785	0	FPKM
TCONS_000012301	119.802390889267	0	89.9584083393	54.0737251984099	141.780542435341	0	267.793186312569	0	91.1336418354658	58.0278818169342	117.564916446927	0	120.264880253369	0	117.980263715827	0	FPKM
TCONS_000012681	26.8975408116387	0	47.7159760700415	33.8283572158152	80.9492563110876	0	119.298145152439	0	54.6973720210034	0	150.423123700425	0	17.8052170152375	0	95.1901049200567	0	FPKM
TCONS_000012771	1957.70999475383	11706.2579794986	1347.05352478914	7789.42190650832	2365.84541802623	14542.4622915014	1384.32436215941	8328.67838624038	2015.2187773885	14977.5049396963	1423.22393221224	9979.09901739796	2050.2332849646	13266.4416965861	2351.0973609503	14526.6758873548	FPKM
TCONS_000012791	231.991289500383	0	70.2847530542189	169.871894508194	84.8039828020915	0	18.3535607926829	0	29.0759714427438	0	15.1712925404181	1060.4524556746	276.606130554442	0	94.2173593223333	0	FPKM
TCONS_000012861	12.8501604471033	0	15.5981447067545	0	0	0	29.4967941310976	90.4600963327657	23.0825957135989	0	0	164.96834504911	17.3114040891215	0	21.0911408940518	0	FPKM
TCONS_000013121	0	0	209.469337920209	0	0	0	0	0	115.694964903064	0	38.6743604923771	0	0	0	0	0	FPKM
TCONS_000013231	151.347943845421	75.3249225273754	147.733455317185	19.0934177924305	133.154983389312	0	187.953314025725	0	103.317258261895	0	121.396363123585	132.906093405472	92.0534161595689	0	118.120244680005	0	FPKM
TCONS_000013241	96.9706273928141	0	150.103491917997	0	60.2595068128457	173.481120743554	106.28504079829	0	41.2508038274425	0	64.9044590559869	0	66.429906052834	0	73.6835454353659	0	FPKM
TCONS_000013521	106.462139119964	515.135098472366	96.5673897264809	199.049048148696	144.157431117873	541.021728190034	76.1477522249612	48.7214350489433	86.5036018723625	186.980994183288	17.2136883621671	302.344948548016	82.8365592883084	427.832797075481	92.289341367759	365.299205620347	FPKM
TCONS_000013531	31.9889497372027	60.0589851304764	52.5371744837714	152.140420983499	17.9628032736419	66.3662663984407	50.3633330458845	0	63.7246224166613	130.600091093563	17.8384573915691	0	68.525687027732	149.717789452771	12.6422901343386	127.510100075027	FPKM
TCONS_000013541	70.2006738913688	523.741393783215	100.644439284739	265.305543108303	59.3627879614639	651.289292283002	137.519475680045	321.700803840232	69.6582439025968	355.821108802622	39.2371890234512	58.0125649414406	98.6658920426828	489.640432548359	41.8630645205179	208.425387879647	FPKM
TCONS_00001357	9.94375217146686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FPKM
TCONS_00001358	55.8774718796621	0	0	0	0	0	19.6645294207317	0	15.6057473845236	0	16.5553402809474	0	0	0	17.3491642838168	0	FPKM
TCONS_000013791	338.320630521392	0	917.070275565508	0	579.822580088717	0	196.645294207317	0	224.831639644473	0	229.042329129612	0	242.359657247702	0	717.09879039776	0	FPKM
TCONS_000013801	10.5109322103733	0	165.37447908399	0	7.76225745448781	0	8.41115006950216	0	32.6503225420883	0	49.4212098959891	0	58.1828661952506	0	40.6928695685992	0	FPKM
TCONS_000014221	30380.3681188782	692.558037695401	7582.15729544281	296.952126565964	26342.5491994679	353.072602554645	17802.8111396356	420.149001641942	26660.2713212304	753.213396653473	5762.86453287158	376.925364207666	15127.9923743835	0	24310.2010808069	565.741159389199	FPKM
TCONS_000014511	125.52185712098	471.544194064956	0	0	0	0	0	0	48.8888015408968	0	536.167270462502	0	344.605137649076	0	0	0	FPKM
TCONS_000014551	145.627570518235	0	179.560664951826	0	160.410474822338	0	199.501965711005	0	127.052583902279	0	123.827952418127	0	141.247119548752	0	161.145795595003	0	FPKM
TCONS_00001456	0	0	16.8739188880168	0	212.009957005229	0	0	0	0	0	28.7699510979879	0	0	0	67.7573660218354	0	FPKM
TCONS_000014621	42.1460250187232	0	58.2496925997292	143.976788638043	0	0	15.3933090519276	274.585568002214	24.2832288972366	308.618876519272	0	0	0	0	24.6566919334473	0	FPKM
TCONS_000014631	543.962175272241	0	119.090796637653	0	416.401630908113	0	371.31904716242	0	309.86411874078	0	320.772507915761	48.5740127089045	543.377376466949	0	505.869690632059	0	FPKM
TCONS_000016311	247.457375467076	101.584484310936	239.859821288662	25.7400363408129	203.955947465365	0	191.01852744942	150.311927311557	189.786400604617	0	163.467690648095	89.806685272516	162.167123599565	0	212.861441431938	53.9465808009729	FPKM
TCONS_000017131	234.695150683371	0	277.014702564677	57.8257795999323	197.965740252614	0	173.271095630421	0	69.7529617944615	0	489.114879077857	0	229.114165591436	0	226.661540033303	0	FPKM
TCONS_00001741	10.4349495678887	0	17.0117455300427	0	0	0	0	0	0	0	0	0	0	0	0	0	FPKM
TCONS_000017891	363.90790509864	0	624.103849282814	0	485.695537866523	0	496.500950923446	0	305.03012985946	0	803.110124267237	0	336.200134291781	0	905.808998397173	0	FPKM
TCONS_000018011	107.590163246555	0	58.1611672310368	0	52.3789305542329	0	332.925056239366	0	53.8969226743544	0	242.852234268309	0	44.4651790514937	0	478.065860265174	0	FPKM
TCONS_000018571	0	0	223.148968151733	1066.10237473119	0	0	26.3157673130381	0	0	0	73.3410152342489	0	60.9246652197259	0	0	740.914169538945	FPKM
TCONS_000018911	58.323287147122	0	134.991351104135	0	122.217504626544	0	61.1785359756099	0	32.4013758012981	0	69.3863526480885	0	106.03235004587	0	109.853431720508	0	FPKM
TCONS_000018921	36.4482194270285	0	52.9322932752727	0	20.1175666571933	0	7.32264829580188	0	31.2435888510719	0	12.5753517592484	0	47.3277442264826	0	28.0756459535828	0	FPKM
TCONS_000018931	4.10863763821045	0	11.9500540321693	0	0	0	0	0	7.70134931336619	0	0	0	5.32465688303738	0	4.205858008198	0	FPKM
TCONS_00001894	7.60404577818055	0	6.25174353312459	0	0	0	0	0	0	0	0	0	5.00334138147478	0	0	0	FPKM
TCONS_000018971	49.8714480307925	0	23.8665718977375	0	6.23309273595372	0	19.5927610651816	0	20.3478253190473	0	0	0	49.3762585288228	0	30.7328053027611	66.0785674166583	FPKM
TCONS_00001898	0	0	12.7737142984053	0	7.92006700883573	0	0	0	6.32810375042536	0	0	0	6.96171995250659	0	5.60963851680126	81.5113907277858	FPKM
TCONS_00001899	7.95317552006212	0	3.26591978477745	0	0	0	0	0	4.87593519339924	0	0	0	0	0	12.5684306009345	0	FPKM
TCONS_00001924	0	0	0	0	0	0	10.2401841332566	0	16.0360945547789	0	0	0	9.06855625392305	0	7.38009046721537	0	FPKM
TCONS_000019291	60.5664904989345	191.201481429078	0	193.015204386694	102.181848130389	0	42.1052277008608	0	50.2221324920122	0	72.3106816868968	0	44.2866040352225	0	0	402.918094004014	FPKM
TCONS_000019301	0	406.930266598329	37.5749121630066	102.6617101593	28.0769943060978	0	67.5272519730789	0	17.9364758900043	219.86865046821	59.2251712979499	553.041469998976	97.1573956367437	1524.75748732164	106.499820356103	642.695000089978	FPKM
TCONS_000019361	145.903740331546	157.465118956709	15.1584557847988	15.9685707867261	151.736386412239	0	212.351787354866	0	167.176837181113	102.84977881298	236.807211120938	55.5131573816052	139.154836536389	0	136.853552287958	100.457281545596	FPKM
TCONS_000020701	613.168717971515	0	557.669188167902	0	776.513236465614	0	309.628773678086	0	418.299223627987	0	646.132787079653	150.376550401032	365.144516714253	0	838.772592378608	0	FPKM
TCONS_00002074	32.8691011056836	0	19.737002598258	0	0	0	0	0	19.3500335345756	0	0	0	11.252412657929	0	0	0	FPKM
TCONS_000021161	70.7021072763072	430.793461244527	187.598274696187	3367.99690231201	0	480.325853058714	0	611.795914671602	57.3470717036817	3489.65839733949	107.2334540925	391.075118295333	53.0161750229347	3228.89820844582	188.09148600597	1133.20713938629	FPKM
TCONS_000021181	186.760283371377	0	73.2616377851584	156.718097367073	303.129130015987	0	117.89463756241	0	79.8713432403083	0	27.273248439711	0	0	0	153.166731929619	0	FPKM
TCONS_000021411	314.609270091687	0	117.810633690881	0	204.843423247305	0	370.23562288688	0	161.848669163711	138.317369203638	202.363809528963	0	191.891491962363	0	201.352862328435	0	FPKM
TCONS_000021741	958.661206485045	0	25.2232974381428	0	339.986876506567	0	135.909279287589	0	144.429662068531	0	99.5416029550637	0	0	0	365.720383102857	0	FPKM
TCONS_000022071	372.516479197748	0	303.730539984304	1628.42712666476	0	0	146.07936141115	367.07754880296	40.3243399570901	0	208.159057944266	1140.43334186124	393.834443027515	1016.50499154776	0	1267.13161949558	FPKM
TCONS_000022101	193.326074583652	0	145.209819912814	0	513.7164342819	0	231.730210008335	0	267.976303968572	0	47.419818895176	0	206.3945209449	0	292.15135905094	0	FPKM
TCONS_000022411	95.1759136411831	0	607.461079968606	0	269.830854370292	0	175.11654334303	0	121.990668829178	0	57.0758707266534	0	513.987323951164	0	183.522913182365	0	FPKM
TCONS_000022701	0	0	223.948785241883	50.2387092268915	0	0	42.2294319123678	0	0	0	0	0	9.39298501258128	0	7.65585897221808	0	FPKM
TCONS_000022791	213.798185856945	743.870104590841	597.799671142067	4440.14380991494	179.646522497894	1380.35390781922	105.314694102202	468.984764560939	204.205319398275	772.890959991299	125.178644369204	208.681340522425	158.504211156864	926.827866748106	252.830462761145	1006.51589633691	FPKM
TCONS_000023051	34.0091942723075	662.287456432868	188.91962790427	502.981633206512	60.4316470244819	915.996859229969	78.7542767509989	162.008674268437	82.0460580315053	89.9226395531924	57.4620403526795	73.56160578512	60.6732566974988	206.439849827396	6.12904949057915	526.600153556604	FPKM
TCONS_000023431	195.851942894796	0	243.948177875345	136.816185436827	159.986979875609	0	248.635077470347	0	119.505959322192	0	204.098279036107	118.956765817726	191.976646063592	168.106724907802	263.332958299593	0	FPKM
TCONS_000023541	134.801683133816	0	782.854772072218	0	202.937903031051	0	276.188631864168	0	183.536032362836	0	427.084963713234	0	451.119452922426	0	330.968672491274	0	FPKM
TCONS_000023551	752.230985981589	209.260991669006	901.241009438602	212.085568891967	483.026147716116	0	519.480082023609	0	472.064848135079	0	782.542669865271	138.782893454013	679.024901771575	0	923.272206245565	0	FPKM
TCONS_000023631	147.10841853669	0	95.1445065011071	0	72.6467684843091	0	149.974811048781	0	75.0894019783482	0	327.951639870337	0	266.791074308962	0	231.435306436441	0	FPKM
TCONS_000023891	160.885600148872	34.6001689249447	230.000531041549	122.797439343591	246.562212656397	152.711647271524	132.952752127718	68.5451933882677	153.30166578036	150.642679330695	165.250508449917	0	214.630448698846	0	268.3386731659	110.348918867502	FPKM
TCONS_000023961	104.728030729718	77.0292943947168	17.0715057602419	39.0069273182362	15.8804910470158	0	40.623658962238	0	101.482150615317	83.6903774059414	41.1819250130798	0	55.8347564798501	192.068898955433	84.364563576207	0	FPKM
TCONS_000024471	120.963800856811	798.495889263313	66.2684814511206	806.794760932997	19.7249770125118	354.975226278957	121.61461399035	1532.85130269368	41.2271236874727	1556.07040354092	127.520864326216	3017.06191614464	137.412640557886	2392.05073699083	174.429435502158	674.271096088351	FPKM
TCONS_000024611	251.04371424196	393.174877304864	2249.41033572534	0	266.371484442467	0	390.430293226164	0	103.583148264775	0	75.1915853397611	0	553.675200239518	0	321.689177000865	0	FPKM
TCONS_000024661	6.49738045112351	0	179.558348637779	1077.07671160765	19.3124484460224	54.5824833021266	46.4462857839344	48.7725414493444	0	0	18.0362078748854	43.6854075754603	25.5263064925241	123.190895502953	16.926013935431	0	FPKM
TCONS_00002505	0	0	0	0	164.028756209308	0	0	0	89.1037834535699	0	257.360289822001	0	128.225167497331	0	0	0	FPKM
TCONS_000025061	78.7364376486147	0	118.049116755032	0	140.069499684353	0	130.61840710121	440.029869227523	83.7035541533535	1007.60997433114	145.17759938677	425.022611202914	210.905876593969	0	299.547595988939	0	FPKM
TCONS_000025121	1574.7287529723	0	313.528299338635	0	1298.56098665702	545.05061339996	357.894435457318	1711.52722141257	200.888529968049	0	805.558630743659	0	2851.90458744063	0	15059.074598353	0	FPKM
TCONS_000025191	382.614817489253	0	673.413997222342	122.342970656161	355.395638453502	0	285.278173190615	0	601.36833924937	0	199.504100637209	108.132961154099	430.569542919452	0	365.128283184182	0	FPKM
TCONS_000025381	118.725265816965	181.504657273377	269.80101802105	22.9988896136094	74.7795176508208	200.396705317847	104.080338136959	0	73.512103448055	197.468015735239	246.771547074791	240.484306535245	77.5482728886807	565.45983589677	61.597605474396	0	FPKM
TCONS_000026501	22.8522642251916	0	8.97725733943752	0	18.4958241422959	0	16.5309208063426	0	26.1202580336706	0	26.6569038422035	0	48.3656333542564	0	40.7185433033429	0	FPKM
TCONS_000026891	147.732564781774	0	421.29525079627	12.0368020407675	155.773230471596	0	162.512666151667	0	156.815345298246	0	168.188964854546	0	203.643889215892	0	189.577841139638	0	FPKM
TCONS_000027001	1211.00821799374	4876.52846657237	997.385421840345	5427.88035679706	870.011031978246	4923.33999385182	1491.70863243922	6005.2112591179	1133.91514247154	7525.14898913144	1031.02980305234	5317.8184529654	845.848974229551	4054.9538154277	1069.23278886346	5735.98675491826	FPKM
TCONS_000027421	0	0	277.087510161119	178.880252550295	22.83184152364	0	0	0	0	0	32.5398067591035	0	59.5001676516391	0	34.0125908489056	186.779870210404	FPKM
TCONS_000027841	43.5883650797567	135.118181455205	233.453265092206	325.40982112873	44.8654489991528	186.353386249744	59.6198471609446	100.400289259927	46.2409590152943	220.612527004352	55.3110374829819	119.130425329868	56.5505866911303	0	24.586244242209	35.9122649003578	FPKM
TCONS_000027861	1197.25700777453	166.559763058743	2333.84229633715	1430.19223297933	1317.73437035263	740.743484235128	1380.70949719574	159.598934262157	1870.251288114	180.271452753556	2111.98841012658	150.007980424559	1947.07589325154	1663.37180435088	2367.97370354368	702.96348315594	FPKM
TCONS_000028411	204.590743496401	0	102.189714387242	180.398760636461	214.011767758068	131.821846465513	216.519765223288	0	180.14460567787	515.759681776276	253.985655241865	212.511305601457	269.245627717324	0	144.706033936768	125.78407503171	FPKM
TCONS_000028511	600.198791422963	3188.30896697728	767.01343218037	5334.16306746548	758.700222368138	4899.06071481084	530.632128280565	2569.11584175783	785.143314374329	3946.14491312251	493.527024370367	1704.09065762298	859.187287979044	5364.04919172605	789.401313065964	4666.07427810614	FPKM
TCONS_000029201	0	0	0	0	0	0	170.425921646341	0	69.9295515711561	0	106.028583821798	0	71.6062623686391	0	82.7421681228185	0	FPKM
TCONS_000029481	381.54220886994	0	0	0	67.3847863346347	0	25.472913555681	0	40.770734864364	0	256.9356028751	0	0	0	130.381598254138	0	FPKM
TCONS_000029671	251.043714241961	0	728.953295962328	161.727351620815	389.568295997107	0	596.490725762195	0	242.832288972366	0	167.01847717062	0	600.500041843936	0	396.291436798761	0	FPKM
TCONS_000030211	266.492558195312	969.285287800186	396.170269544744	1698.13719201856	542.008063995975	1646.83149620131	360.901951721664	861.046102130399	405.463088008904	517.513966408168	1533.43839352275	460.174857242254	590.751664541274	1215.54093394872	17210.3709695462	2511.43203863988	FPKM
TCONS_00003061	0	0	0	0	14.5293536968618	0	13.6340737317073	0	0	0	0	0	0	0	0	0	FPKM
TCONS_000031891	233.949572754467	0	94.9578850061791	0	186.813154045875	0	164.189691853712	0	118.315732229947	0	110.416182182004	0	98.2322691229547	0	200.704034630277	79.9337509072479	FPKM
