Ids	Chimpanzee_GENKI_DPFC.bam.out	Chimpanzee_IYO_DPFC.bam.out	Chimpanzee_KENNY_DPFC.bam.out	Chimpanzee_MAYUMI_DPFC.bam.out	Chimpanzee_REIKO_DPFC.bam.out	Chimpanzee_YOSHIO_DPFC.bam.out	Chimpanzee_GENKI_PMC.bam.out	Chimpanzee_KENNY_PMC.bam.out	Chimpanzee_MAYUMI_PMC.bam.out	Chimpanzee_REIKO_PMC.bam.out	Chimpanzee_YOSHIO_PMC.bam.out	Chimpanzee_GENKI_STR.bam.out	Chimpanzee_IYO_STR.bam.out	Chimpanzee_KENNY_STR.bam.out	Chimpanzee_MAYUMI_STR.bam.out	Chimpanzee_REIKO_STR.bam.out	Chimpanzee_YOSHIO_STR.bam.out	Chimpanzee_GENKI_V1C.bam.out	Chimpanzee_IYO_V1C.bam.out	Chimpanzee_KENNY_V1C.bam.out	Chimpanzee_MAYUMI_V1C.bam.out	Chimpanzee_REIKO_V1C.bam.out	Chimpanzee_GENKI_VPFC.bam.out	Chimpanzee_IYO_VPFC.bam.out	Chimpanzee_KENNY_VPFC.bam.out	Chimpanzee_MAYUMI_VPFC.bam.out	Chimpanzee_REIKO_VPFC.bam.out	Chimpanzee_YOSHIO_VPFC.bam.out	Chimpanzee_IYO_ACC.bam.out	Chimpanzee_KENNY_ACC.bam.out	Chimpanzee_MAYUMI_ACC.bam.out	Chimpanzee_REIKO_ACC.bam.out	Chimpanzee_YOSHIO_ACC.bam.out	Chimpanzee_IYO_CB.bam.out	Chimpanzee_KENNY_CB.bam.out	Chimpanzee_MAYUMI_CB.bam.out	Chimpanzee_REIKO_CB.bam.out	Chimpanzee_YOSHIO_CB.bam.out	Chimpanzee_IYO_HIP.bam.out	Chimpanzee_KENNY_HIP.bam.out	Chimpanzee_MAYUMI_HIP.bam.out	Chimpanzee_REIKO_HIP.bam.out	Chimpanzee_YOSHIO_HIP.bam.out
TCONS_00035862	23.87887779	20.55539251	8.999869796	7.804468403	9.194546828	21.28785452	15.20666616	57.09110529	15.06472179	12.12157506	10.09908912	47.21176203	33.58157428	21.15975032	10.15543879	19.83558237	45.3887392	5.493747752	19.20444807	18.40799718	4.764068366	7.909508765	10.1698431	13.05539418	7.339429711	11.49966615	10.23086402	12.32965397	4.255458932	17.92709227	5.105690234	15.16997522	12.02272543	2.557319408	3.493650135	1.48154887	13.42116216	3.542940301	37.34647034	22.79429611	30.73693015	17.60800057	23.26101523
TCONS_00035863	0.823409579	0	0	1.114924058	0.835867893	0	0	0	0	1.515196883	2.885454034	0	0	0.503803579	2.031087758	0.639857496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701896745	0	0	0.639329852	0	0	0	1.1809801	0	0	0.960529067	0	3.034045465
TCONS_00035865	4.117047895	16.15066554	14.99978299	13.37908869	3.343471574	12.1644883	2.764848393	9.515184216	32.0125338	1.515196883	14.42727017	6.994335115	8.760410682	3.526625054	10.15543879	0.639857496	17.8312904	1.831249251	17.0706205	15.0610886	7.622509385	3.163803506	3.389947701	16.97201244	1.467885942	14.15343526	0	15.06957707	4.255458932	1.991899141	2.552845117	1.896246902	12.72994458	3.19664926	0.998185753	1.975398494	0	5.314410451	40.0791389	17.90980408	58.59227311	23.47733409	11.12483337
TCONS_00035878	0	0	0	2.229848115	0	1.013707358	0	1.903036843	0	0	0	0	0.730034224	0	1.015543879	0.639857496	0	0	0	0	0	0	0	0.652769709	2.44647657	0.884589704	0	2.739923104	0	0	1.701896745	0	0	4.475308965	1.497278629	0.987699247	0	2.952450251	0	0	0.960529067	0	0
TCONS_00035917	0	1.468242322	0	1.114924058	0	1.013707358	2.764848393	0.951518422	0	0.757598441	0	0	0	2.015214316	0	0	0.8105132	0	1.066913781	3.346908579	1.905627346	1.581901753	0	0.652769709	0	0	4.384656008	0	0	0	1.701896745	0	2.121657429	12.14726719	13.97460054	12.34624059	20.57911531	14.76225125	0	0	0	0	0
TCONS_00035923	9.057505368	2.936484644	8.999869796	4.45969623	8.358678935	3.041122074	6.912120983	6.660628951	4.707725558	2.272795324	20.19817824	6.994335115	1.460068447	10.07607158	13.20207043	5.118859965	2.4315396	1.831249251	1.066913781	5.020362868	4.764068366	7.909508765	8.474869253	3.916618255	8.807315653	4.422948519	1.461552003	2.739923104	5.673945242	10.62346208	3.403793489	8.533111061	6.364972288	7.671958225	1.497278629	5.432345858	0	2.3619602	4.554447602	9.768984046	3.842116269	0	2.022696977
TCONS_00035929	1.646819158	7.34121161	0	2.229848115	4.179339467	1.013707358	8.294545179	3.806073686	4.707725558	6.060787532	5.770908068	6.994335115	1.460068447	4.030428633	9.139894913	3.839144974	5.6735924	5.493747752	2.133827563	0	14.2922051	4.745705259	3.389947701	6.527697092	6.850134397	13.26884556	5.84620801	10.95969242	2.836972621	5.311731042	19.57181256	4.740617256	4.243314859	10.22927763	10.4809504	10.37084209	11.63167387	4.133430351	12.75245329	3.256328015	10.56581974	8.804000283	4.045393953
TCONS_00035934	1.646819158	5.872969288	1.499978299	7.804468403	5.851075254	1.013707358	1.382424197	0	10.35699623	2.272795324	2.885454034	0	2.190102671	5.038035791	0	5.118859965	1.6210264	5.493747752	4.267655126	15.0610886	9.528136731	0	5.084921552	3.263848546	2.44647657	10.61507645	11.69241602	1.369961552	0	3.319831901	3.403793489	5.688740707	7.072191431	0.639329852	0.499092876	6.420045105	2.684232432	2.3619602	2.732668561	0	13.44740694	2.934666761	1.011348488
TCONS_00035935	0.823409579	0	0	1.114924058	0	1.013707358	0	0	0	0.757598441	0	0	1.460068447	0.503803579	1.015543879	0.639857496	0.8105132	0	0	0	0	2.37285263	0	0.652769709	1.467885942	0.884589704	1.461552003	0	0	0.66396638	1.701896745	1.896246902	2.121657429	0	0.499092876	0	0.894744144	0.59049005	0	2.442246011	0	0	2.022696977
TCONS_00035936	0	0	0	6.689544345	1.671735787	5.06853679	2.764848393	0	0.941545112	0	4.328181051	1.748583779	0	1.007607158	3.046631638	1.279714991	2.4315396	0	1.066913781	0	3.811254693	0	0	0.652769709	1.467885942	0.884589704	2.923104005	10.95969242	2.836972621	0	1.701896745	2.844370354	0	1.917989556	0	1.48154887	0.894744144	0	0.91088952	0.814082004	1.921058135	0	5.056742442
TCONS_00035937	0	0	2.999956599	1.114924058	0.835867893	0	1.382424197	0	0	1.515196883	5.770908068	0	1.460068447	0	0	0.639857496	2.4315396	0	0	0	0	0.790950877	0	0.652769709	0.489295314	0	0	1.369961552	1.418486311	0	0.850948372	0	0	0	0	0	0.894744144	0	0	0	2.881587202	0	1.011348488
TCONS_00035944	0	0	0	0	2.50760368	0	0	0	0	0	2.885454034	0	0	0.503803579	0	0	0.8105132	0	0	1.673454289	0.952813673	0	0	0.652769709	0.489295314	0	0	0	0	0.66396638	0.850948372	0	2.121657429	1.278659704	0.499092876	0.493849623	2.684232432	0	0	2.442246011	0.960529067	0	1.011348488
TCONS_00035945	0	0	1.499978299	0	0	0	0	0	0	0	0	0	0.730034224	0	1.015543879	0	0	0	0	0	0.952813673	0	0	1.305539418	0.489295314	0.884589704	0	0	0	1.991899141	0.850948372	0	0	0	0.499092876	0.493849623	0.894744144	0	0	0	0	0	0
TCONS_00035952	0.823409579	8.809453933	0	4.45969623	10.03041472	0	0	4.757592108	2.824635335	0.757598441	0	0	0	0.503803579	0	0.639857496	0.8105132	0	0	0	1.905627346	0.790950877	0	0	4.892953141	3.538358815	0	0	0	1.32793276	10.21138047	1.896246902	0	0	0	2.469248117	0	0	0	0	0	0	0
TCONS_00035953	1.646819158	1.468242322	1.499978299	4.45969623	0	5.06853679	1.382424197	2.854555265	4.707725558	0.757598441	1.442727017	1.748583779	3.650171118	0	4.062175517	2.559429983	2.4315396	5.493747752	0	1.673454289	4.764068366	7.909508765	1.694973851	5.222157673	2.935771884	11.49966615	1.461552003	1.369961552	0	1.991899141	6.807586978	2.844370354	1.414438286	2.557319408	1.497278629	3.456947364	0	1.77147015	2.732668561	0.814082004	0	0	1.011348488
TCONS_00035967	1.646819158	1.468242322	1.499978299	6.689544345	3.343471574	2.027414716	0	5.709110529	0	2.272795324	1.442727017	0	0.730034224	2.015214316	3.046631638	3.199287478	0	1.831249251	2.133827563	0	0	0	1.694973851	4.569387964	1.957181256	3.538358815	1.461552003	2.739923104	2.836972621	2.655865521	3.403793489	0.948123451	1.414438286	0	0.499092876	0.987699247	0	0	0.91088952	0	3.842116269	2.934666761	1.011348488
TCONS_00035977	0	4.404726966	4.499934898	12.26416463	8.358678935	0	0	0	9.415451117	3.787992207	0	0	2.920136894	1.007607158	12.18652655	0	0	1.831249251	2.133827563	0	16.19783244	0.790950877	1.694973851	20.23586098	9.296610967	14.15343526	0	1.369961552	9.929404174	0.66396638	9.360432095	0	2.828876572	0	0	0	0	0	0	0	0.960529067	0	1.011348488
TCONS_00035978	0	1.468242322	0	1.114924058	0	1.013707358	2.764848393	0	0	1.515196883	1.442727017	0	0	1.007607158	3.046631638	0.639857496	0.8105132	3.662498502	0	0	5.716882039	0.790950877	0	0	2.935771884	3.538358815	1.461552003	0	2.836972621	0.66396638	0.850948372	0	1.414438286	0	0	0	0.894744144	0	0	0	0	0	0
TCONS_00035980	1.646819158	0	0	2.229848115	0.835867893	1.013707358	0	2.854555265	0.941545112	0.757598441	0	0	0	0	1.015543879	0	0	3.662498502	1.066913781	0	0.952813673	1.581901753	1.694973851	0.652769709	0	1.769179408	0	1.369961552	0	0	0.850948372	0	0.707219143	0	0	0	0	0	0	0	0	0	1.011348488
TCONS_00035981	0	5.872969288	0	0	0	2.027414716	0	0	0	1.515196883	0	1.748583779	0	1.007607158	0	2.559429983	0	0	1.066913781	0	0.952813673	0.790950877	0	0.652769709	0.489295314	0.884589704	1.461552003	1.369961552	0	1.32793276	4.254741861	0	0	0	0	0	0	0	0	0	0.960529067	0	1.011348488
TCONS_00035982	0	4.404726966	0	6.689544345	0.835867893	2.027414716	2.764848393	0	2.824635335	1.515196883	0	0	0.730034224	1.007607158	3.046631638	1.279714991	0	1.831249251	1.066913781	0	6.669695712	0	0	5.222157673	2.935771884	6.192127927	1.461552003	5.479846208	1.418486311	3.983798281	4.254741861	0	0	0	0	0	0	0	0.91088952	0	1.921058135	0	0
TCONS_00035984	4.940457474	5.872969288	2.999956599	31.21787361	5.851075254	9.123366222	4.14727259	0	41.42798491	34.84952831	10.09908912	0	5.110239565	5.038035791	7.108807154	15.99643739	0.8105132	31.13123726	3.200741344	0	37.15973325	4.745705259	1.694973851	25.45801866	46.97235015	55.72915134	1.461552003	10.95969242	18.44032204	26.55865521	55.3116442	0	18.38769772	10.86860749	11.97822903	18.27243607	5.368464864	11.21931095	0.91088952	0	19.21058135	0	1.011348488
TCONS_00035985	0.823409579	1.468242322	0	3.344772173	2.50760368	1.013707358	1.382424197	0	3.766180447	1.515196883	4.328181051	0	0.730034224	0.503803579	6.093263275	1.279714991	0.8105132	3.662498502	3.200741344	0	5.716882039	7.909508765	1.694973851	3.916618255	0.978590628	2.653769112	0	5.479846208	1.418486311	0.66396638	5.105690234	3.792493805	1.414438286	1.917989556	5.989114517	3.950796988	0.894744144	5.904900501	0	0	0	0	1.011348488
TCONS_00035988	200.0885277	136.546536	109.4984159	71.35513968	12.5380184	41.56200168	196.3042359	22.83644212	40.4864398	9.848779739	129.8454315	92.67494028	114.6153731	79.6009655	137.0984237	33.27258978	48.630792	21.97499101	118.4274297	36.81599436	31.44285121	6.327607012	277.9757115	92.6932987	19.57181256	50.42161312	7.307760013	73.97792381	130.5007406	39.17401643	113.1761335	34.13244424	93.35292689	41.55644039	7.985486022	18.76628569	0	18.30519155	57.38603979	136.7657766	36.50010456	41.08533465	90.01001546
TCONS_00035994	0	0	1.499978299	0	0.835867893	0	0	2.854555265	0	0	0	0	0.730034224	0	0	0	0	0	1.066913781	0	0.952813673	2.37285263	0	1.305539418	0	1.769179408	0	1.369961552	0	0	0	0	3.536095716	3.19664926	0.499092876	1.975398494	11.63167387	4.133430351	0.91088952	0.814082004	0.960529067	0	3.034045465
TCONS_00035995	8.234095789	19.08715019	7.499891497	6.689544345	8.358678935	7.095951506	13.82424197	16.17581317	12.24008645	6.818385973	18.75545122	3.497167558	13.87065025	21.15975032	9.139894913	14.0768649	13.7787244	10.9874955	9.602224033	16.73454289	17.15064612	8.700459642	16.94973851	10.44431535	10.76449691	9.730486743	5.84620801	15.06957707	17.02183573	10.62346208	6.807586978	18.01434557	9.901068004	3.835979113	3.992743011	2.469248117	1.789488288	3.542940301	9.108895204	22.79429611	12.48687788	5.869333522	14.15887884
TCONS_00035996	2.470228737	0	0	0	3.343471574	0	4.14727259	4.757592108	2.824635335	5.30318909	2.885454034	8.742918894	0.730034224	1.511410737	2.031087758	3.199287478	2.4315396	0	0	0	2.858441019	0	1.694973851	2.611078837	4.892953141	3.538358815	0	0	0	7.967596563	2.552845117	1.896246902	1.414438286	1.278659704	0	1.48154887	0	0.59049005	2.732668561	0.814082004	0.960529067	0	0
TCONS_00035997	5.763867052	1.468242322	0	0	6.686943148	0	11.05939357	0.951518422	0	15.90956727	15.86999719	0	0	1.511410737	2.031087758	0	2.4315396	7.324997003	1.066913781	3.346908579	0	2.37285263	1.694973851	0	0.489295314	1.769179408	8.769312015	5.479846208	0	6.639663802	0	8.533111061	3.536095716	0.639329852	0.499092876	0.493849623	11.63167387	2.952450251	0	0	0	5.869333522	5.056742442
TCONS_00036016	0.823409579	1.468242322	0	2.229848115	9.194546828	2.027414716	1.382424197	2.854555265	0	1.515196883	0	0	1.460068447	3.022821475	1.015543879	1.919572487	2.4315396	1.831249251	3.200741344	1.673454289	0.952813673	4.745705259	5.084921552	1.958309127	1.467885942	0.884589704	4.384656008	0	1.418486311	3.319831901	1.701896745	8.533111061	0	3.19664926	15.47187917	2.963097741	29.52655675	3.542940301	0	4.070410019	0.960529067	0	0
TCONS_00036026	0.823409579	0	1.499978299	0	1.671735787	0	0	0	0	0	0	0	0	0	0	1.279714991	1.6210264	0	0	0	0	4.745705259	1.694973851	0	0.489295314	0	1.461552003	0	0	0	0	3.792493805	0	0	0	0.493849623	0	0	0	0	5.763174404	0	0
TCONS_00036033	2.470228737	2.936484644	0	4.45969623	1.671735787	5.06853679	1.382424197	10.46670264	8.473906005	11.36397662	2.885454034	1.748583779	0	1.511410737	7.108807154	5.118859965	4.052566	3.662498502	2.133827563	1.673454289	1.905627346	3.163803506	1.694973851	1.958309127	4.892953141	4.422948519	0	6.84980776	1.418486311	4.647764662	5.105690234	2.844370354	2.828876572	7.032628373	4.990928764	10.86469172	0.894744144	6.495390551	0.91088952	1.628164008	1.921058135	8.804000283	3.034045465
TCONS_00036034	18.11501074	17.61890787	23.99965279	14.49401275	10.86628262	21.28785452	24.88363554	42.81832897	12.24008645	31.0615361	15.86999719	8.742918894	13.87065025	25.19017896	19.2953337	23.67472734	18.6418036	9.156246254	24.53901697	35.14254007	19.05627346	17.40091928	1.694973851	22.19417011	37.67573918	9.730486743	26.30793605	20.54942328	21.27729466	30.54245349	11.06232884	28.44370354	17.68047858	48.58906876	29.94557258	29.13712778	27.73706846	28.34352241	14.57423233	26.86470613	15.36846508	17.60800057	11.12483337
TCONS_00036038	55.16844179	61.66617753	140.9979601	51.28650665	181.3833329	51.69907526	91.23999697	130.3580238	76.26515405	147.7316961	47.60999156	33.2230918	55.48260099	46.34992928	84.29014197	116.4540642	35.6625808	124.5249491	54.41260286	76.97889731	38.11254693	168.4725367	71.18890173	53.52711615	83.18020339	72.53635572	86.23156815	49.31861587	85.10917863	88.97149495	62.97017955	173.5065916	45.26202516	70.96561358	300.4539116	57.78040594	436.6351422	51.96312441	74.69294067	110.7151525	48.98698243	161.4066719	41.46528802
TCONS_00036051	9.057505368	0	0	3.344772173	8.358678935	6.082244148	2.764848393	1.903036843	3.766180447	6.818385973	5.770908068	8.742918894	4.380205341	5.038035791	7.108807154	8.318147444	0.8105132	23.80624026	2.133827563	0	5.716882039	9.491410519	11.86481695	3.916618255	13.21097348	12.38425585	0	10.95969242	5.673945242	10.62346208	10.21138047	2.844370354	2.121657429	23.01587468	9.981857528	16.7908872	18.78962702	15.94323135	0.91088952	3.256328015	7.684232539	8.804000283	12.13618186
TCONS_00036052	0	0	0	1.114924058	0.835867893	3.041122074	1.382424197	3.806073686	2.824635335	1.515196883	1.442727017	0	0.730034224	1.007607158	2.031087758	7.678289948	0.8105132	3.662498502	2.133827563	0	1.905627346	1.581901753	0	0.652769709	2.44647657	0.884589704	0	1.369961552	0	0	0.850948372	1.896246902	2.828876572	1.917989556	1.497278629	1.975398494	1.789488288	9.447840802	0.91088952	3.256328015	0	11.73866704	3.034045465
TCONS_00036055	4.117047895	1.468242322	0	4.45969623	5.015207361	5.06853679	4.14727259	4.757592108	1.883090223	3.030393766	0	0	0	4.534232212	3.046631638	1.919572487	5.6735924	9.156246254	2.133827563	0	3.811254693	3.163803506	0	1.305539418	5.871543769	15.03802497	0	2.739923104	2.836972621	7.967596563	11.91327721	3.792493805	6.364972288	11.50793734	7.486393146	10.86469172	10.73692973	7.085880601	0	4.070410019	1.921058135	0	5.056742442
TCONS_00036056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.905627346	0	0	0.652769709	0	0	0	0	0	0	2.552845117	0	0	1.278659704	1.497278629	3.456947364	4.47372072	0.59049005	0	0	2.881587202	0	0
TCONS_00036061	0.823409579	1.468242322	0	1.114924058	0	6.082244148	0	0	0	0	0	3.497167558	0.730034224	0	0	0	0	0	0	1.673454289	0.952813673	0	0	0.652769709	0	0.884589704	0	2.739923104	0	0.66396638	0	0	0	0	0	0.987699247	1.789488288	0	0	0	1.921058135	0	0
TCONS_00036062	0	0	0	1.114924058	0.835867893	0	0	0	0	0	1.442727017	0	0	0	3.046631638	0	0	0	0	0	0	0	1.694973851	0	0	1.769179408	1.461552003	0	0	0.66396638	0	0	0	0	2.994557258	0.493849623	0	1.77147015	1.821779041	0	0	2.934666761	0
TCONS_00036063	4.940457474	23.49187715	1.499978299	11.14924058	8.358678935	11.15078094	8.294545179	5.709110529	8.473906005	15.90956727	5.770908068	8.742918894	20.44095826	12.0912859	35.54403577	22.39501235	8.9156452	1.831249251	5.334568907	0	11.43376408	5.536656136	6.779895403	16.97201244	13.21097348	20.34556319	1.461552003	4.109884656	7.092431553	5.311731042	22.12465768	17.06622212	4.950534002	19.17989556	25.95282957	27.65557891	84.10594953	12.40029105	16.39601137	4.884492023	29.77640109	8.804000283	7.079439418
TCONS_00036066	0	0	1.499978299	3.344772173	13.3738863	3.041122074	5.529696786	12.36973948	5.64927067	6.060787532	0	1.748583779	4.380205341	8.060857266	9.139894913	8.318147444	0	10.9874955	1.066913781	6.693817157	8.575323058	12.65521402	3.389947701	0.652769709	17.61463131	6.192127927	0	2.739923104	1.418486311	16.59915951	1.701896745	2.844370354	2.121657429	1.917989556	14.97278629	1.975398494	15.21065045	3.542940301	0	4.070410019	1.921058135	5.869333522	6.06809093
TCONS_00036069	0.823409579	1.468242322	0	2.229848115	0	1.013707358	0	3.806073686	5.64927067	0	0	0	0.730034224	1.007607158	3.046631638	0.639857496	1.6210264	7.324997003	1.066913781	1.673454289	1.905627346	1.581901753	1.694973851	0	1.467885942	3.538358815	0	1.369961552	1.418486311	0.66396638	2.552845117	0	0	0	0	0	0	1.1809801	0.91088952	1.628164008	9.605290673	0	0
TCONS_00036071	0	0	0	0	15.04562208	1.013707358	1.382424197	1.903036843	1.883090223	9.091181298	0	3.497167558	0.730034224	5.038035791	6.093263275	15.3565799	0.8105132	16.48124326	2.133827563	0	1.905627346	22.14662454	1.694973851	0	8.318020339	5.307538223	7.307760013	5.479846208	4.255458932	13.94329399	4.254741861	6.636864158	2.121657429	1.278659704	0.499092876	0	6.263209008	1.1809801	0.91088952	0.814082004	4.802645337	2.934666761	0
TCONS_00036072	4.940457474	1.468242322	0	2.229848115	0	5.06853679	4.14727259	0.951518422	0.941545112	0.757598441	1.442727017	0	0	1.511410737	4.062175517	0	0.8105132	0	0	3.346908579	0	1.581901753	3.389947701	0	1.467885942	0	0	6.84980776	1.418486311	0	2.552845117	2.844370354	1.414438286	0.639329852	0.998185753	0.493849623	0	0.59049005	0.91088952	1.628164008	5.763174404	0	6.06809093
TCONS_00036080	8.234095789	4.404726966	0	8.91939246	0.835867893	6.082244148	4.14727259	5.709110529	4.707725558	7.575984415	4.328181051	1.748583779	5.110239565	0.503803579	4.062175517	0.639857496	8.9156452	1.831249251	1.066913781	1.673454289	0	6.327607012	3.389947701	0.652769709	0.489295314	5.307538223	0	6.84980776	2.836972621	0	7.65853535	7.584987609	4.950534002	15.34391645	6.98730027	12.84009021	29.52655675	8.857350752	4.554447602	2.442246011	12.48687788	0	8.090787907
TCONS_00036083	0	0	2.999956599	0	0	3.041122074	0	0	0.941545112	0	0	1.748583779	0	1.007607158	0	1.279714991	0.8105132	0	0	0	0.952813673	0	0	0.652769709	0.489295314	1.769179408	1.461552003	0	0	0	0	0	1.414438286	0	0.998185753	0.987699247	0.894744144	1.1809801	0	0.814082004	1.921058135	0	0
TCONS_00036084	4.940457474	1.468242322	0	3.344772173	1.671735787	12.1644883	6.912120983	12.36973948	0.941545112	9.848779739	8.656362101	10.49150267	10.95051335	8.564660845	1.015543879	12.79714991	31.6100148	1.831249251	9.602224033	0	0.952813673	4.745705259	0	4.569387964	0	0.884589704	7.307760013	6.84980776	1.418486311	0.66396638	0	9.481234512	4.243314859	3.835979113	1.996371506	4.444646611	0	2.952450251	9.108895204	5.698574027	8.644761606	5.869333522	4.045393953
TCONS_00036085	397.7068266	440.4726966	251.9963543	340.0518376	397.8731173	514.9633379	420.2569557	280.6979344	356.8455973	333.3433143	405.4062917	389.9341827	485.4727586	290.6946651	259.9792331	403.7500798	658.9472316	426.6810754	340.3454963	170.6923375	344.9185497	299.7703822	405.0987503	401.4533711	315.5954776	444.0640313	321.5414406	475.3766585	470.9374551	250.9792917	424.6232378	373.5606398	409.4798839	554.9383116	343.375899	555.0869768	499.2672323	356.0655002	466.3754344	285.7427833	340.0272898	343.356011	393.414562
TCONS_00036088	14.82137242	14.68242322	1.499978299	2.229848115	0	27.37009867	15.20666616	14.27277632	7.532360893	0.757598441	23.08363227	27.97734046	8.030376459	3.022821475	0	17.27615238	4.8630792	5.493747752	2.133827563	0	10.4809504	2.37285263	13.55979081	6.527697092	2.44647657	10.61507645	4.384656008	32.87907725	5.673945242	0	6.807586978	1.896246902	7.779410574	21.73721497	2.495464382	35.55717289	0	27.75303236	2.732668561	0	10.56581974	0	4.045393953
TCONS_00036099	10.70432453	16.15066554	73.49893667	36.7924939	28.41950838	18.24673244	15.20666616	46.62440266	21.65553757	33.33433143	23.08363227	12.24008645	18.25085559	30.73201833	34.52849189	25.59429983	17.0207772	23.80624026	25.60593076	40.16290294	15.24501877	45.87515084	15.25476466	24.15247924	45.99375952	50.42161312	74.53915213	10.95969242	31.20669883	68.38853717	31.48508977	71.10925884	12.72994458	7.671958225	20.46280793	19.26013531	47.42143963	8.857350752	20.95045897	32.56328015	19.21058135	49.88933494	18.20427279
TCONS_00036100	7.41068621	5.872969288	0	11.14924058	9.194546828	29.39751338	12.44181777	16.17581317	11.29854134	25.75834701	4.328181051	13.98867023	4.380205341	5.038035791	19.2953337	7.038432452	10.5366716	9.156246254	2.133827563	3.346908579	11.43376408	16.60996841	8.474869253	3.263848546	5.871543769	18.57638378	19.00017603	21.91938483	2.836972621	7.967596563	10.21138047	25.59933318	9.901068004	12.78659704	13.97460054	20.24783456	43.84246305	40.15332341	6.376226643	8.954902042	9.605290673	8.804000283	11.12483337
TCONS_00036113	0	0	0	0	0	0	0	0	0	0	0	0	0.730034224	2.519017896	3.046631638	0.639857496	0	0	0	0	0	0.790950877	0	0.652769709	0	0.884589704	0	1.369961552	0	0	0	0	0	0	0	0	0	0.59049005	0	0	0	0	0
TCONS_00036114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.831249251	0	0	0	0.790950877	0	0	2.935771884	0	0	0	2.836972621	1.991899141	0	0	0.707219143	0	0	0	0	0	0	0	0	0	0
TCONS_00036115	0	0	13.49980469	0	0.835867893	0	0	0	0	0	0	0	0.730034224	0.503803579	3.046631638	0	1.6210264	0	0	3.346908579	0	0	0	3.263848546	0.489295314	6.192127927	0	0	1.418486311	1.991899141	0.850948372	0	3.536095716	0	0	0	0	0	0.91088952	0	0	2.934666761	1.011348488
TCONS_00036123	1.646819158	0	1.499978299	1.114924058	2.50760368	0	1.382424197	0	0.941545112	3.787992207	0	0	0	0	0	1.279714991	0	0	1.066913781	0	0.952813673	4.745705259	0	0.652769709	1.467885942	1.769179408	0	4.109884656	0	1.991899141	1.701896745	7.584987609	2.828876572	7.671958225	8.983671775	6.420045105	30.42130089	5.904900501	0	0	0.960529067	0	1.011348488
TCONS_00036145	0	0	2.999956599	7.804468403	8.358678935	3.041122074	6.912120983	1.903036843	4.707725558	14.39437039	0	3.497167558	2.920136894	3.526625054	4.062175517	5.758717461	3.2420528	0	3.200741344	1.673454289	8.575323058	7.118557889	0	0.652769709	2.44647657	10.61507645	19.00017603	0	0	2.655865521	2.552845117	7.584987609	0	1.278659704	0	4.938496234	5.368464864	0	2.732668561	4.884492023	6.723703471	0	2.022696977
TCONS_00036146	0	0	0	0	0	0	0	0	0.941545112	0.757598441	0	0	0	1.007607158	0	0.639857496	0.8105132	0	0	1.673454289	0.952813673	0.790950877	0	0	2.44647657	0	0	0	0	1.32793276	2.552845117	0	0	3.19664926	6.98730027	2.963097741	15.21065045	0	0	0	0	0	0
TCONS_00036154	0	1.468242322	1.499978299	0	4.179339467	1.013707358	0	2.854555265	0.941545112	1.515196883	1.442727017	1.748583779	0.730034224	1.511410737	0	0.639857496	0.8105132	0	1.066913781	6.693817157	0.952813673	6.327607012	1.694973851	0.652769709	1.467885942	0.884589704	1.461552003	1.369961552	0	1.991899141	0.850948372	0	1.414438286	0	0	0	1.789488288	0.59049005	0	1.628164008	0.960529067	0	0
