Ids	Human_Hs1_ACC.bam.out	Human_Hs2_ACC.bam.out	Human_Hs5_ACC.bam.out	Human_Hs6_ACC.bam.out	Human_Hs8_ACC.bam.out	Human_Hs1_CB.bam.out	Human_Hs2_CB.bam.out	Human_Hs3_CB.bam.out	Human_Hs6_CB.bam.out	Human_Hs8_CB.bam.out	Human_Hs1_DPFC.bam.out	Human_Hs2_DPFC.bam.out	Human_Hs3_DPFC.bam.out	Human_Hs5_DPFC.bam.out	Human_Hs6_DPFC.bam.out	Human_Hs8_DPFC.bam.out	Human_Hs1_PMC.bam.out	Human_Hs2_PMC.bam.out	Human_Hs3_PMC.bam.out	Human_Hs5_PMC.bam.out	Human_Hs6_PMC.bam.out	Human_Hs8_PMC.bam.out	Human_Hs1_STR.bam.out	Human_Hs2_STR.bam.out	Human_Hs5_STR.bam.out	Human_Hs8_STR.bam.out	Human_Hs6_STR.bam.out	Human_Hs1_V1C.bam.out	Human_Hs2_V1C.bam.out	Human_Hs5_V1C.bam.out	Human_Hs8_V1C.bam.out	Human_Hs6_V1C.bam.out	Human_Hs4_HIP.bam.out	Human_Hs6_HIP.bam.out	Human_Hs7_HIP.bam.out	Human_Hs9_HIP.bam.out	Human_Hs6_VPFC.bam.out	Human_Hs5_VPFC.bam.out	Human_Hs2_VPFC.bam.out	Human_Hs8_VPFC.bam.out
TCONS_00062659	11.92243063	23.100115	33.25315552	7.5550826	17.29126488	25.66851743	15.18570018	19.04737185	19.22096332	16.69219062	21.39729049	21.89722997	16.6607097	35.28234703	22.99578484	47.04618921	19.47217867	5.342171842	11.35134856	29.12627153	14.27047971	33.93001008	16.58676002	16.64661055	16.84168427	31.91877237	22.13526662	15.39165274	5.394402248	28.17067478	37.7839073	30.86102079	41.65382826	11.938302	18.50654767	38.12785069	16.37711056	32.09025242	13.66637151	9.238331477
TCONS_00062669	8.415833388	1.050005227	1.27896752	2.783451484	2.660194597	7.700555228	4.555710055	9.523685923	9.300466125	6.069887499	0.930316978	3.649538328	3.332141939	1.008067058	7.665261613	2.352309461	4.868044667	1.780723947	0	0	0	1.272375378	0.975691766	2.628412192	5.052505282	6.138225455	3.733659429	12.50571785	0	1.878044985	4.318160834	2.805547345	2.450225192	1.085300182	0.925327383	0.847285571	6.550844225	1.528107258	0	1.847666295
TCONS_00062690	56.10555592	13.65006796	43.48489568	97.02316602	6.650486492	21.17652688	6.074280074	41.26930567	39.06195772	24.27955	38.14299609	17.33530706	26.65713552	36.29041409	49.82420048	32.93233245	15.41547478	6.529321141	34.05404567	45.09874302	85.62287828	28.84050856	57.56581418	21.02729754	45.47254753	20.86996655	84.54071708	87.54002496	18.88040787	63.8535295	34.54528667	72.94423097	21.235285	32.55900545	22.2078572	5.083713425	67.69205699	36.6745742	22.77728585	27.71499443
TCONS_00062698	14.02638898	1.050005227	3.83690256	3.976359263	11.97087569	14.75939752	16.7042702	22.22193382	10.54052827	8.59900729	7.442535822	2.737153746	13.32856776	1.008067058	8.623419314	4.410580239	2.434022334	5.342171842	2.270269711	1.879114292	14.27047971	3.817126133	10.73260942	7.885236577	18.5258527	13.504096	9.067458614	5.771869777	4.045801686	1.878044985	2.159080417	3.740729793	2.450225192	1.085300182	14.80523814	0.847285571	1.091807371	3.056214517	2.277728585	6.466832034
TCONS_00062699	0.701319449	2.100010455	0	1.988179632	0	0.641712936	0	0	0	1.011647916	1.860633955	0	3.332141939	0	0	0.294038683	1.622681556	1.187149298	0	0	0	0.424125126	0.975691766	0	0	2.455290182	0.800069878	0.961978296	0	0	0	0.935182448	1.633483461	1.085300182	1.850654767	0.847285571	1.091807371	0	0	0
TCONS_00062700	0.701319449	3.150015682	0	0	0	0.641712936	0	1.587280987	0	0	0	0	0	0	2.874473105	0	0	0.593574649	2.270269711	0.939557146	0	0	0	0	1.684168427	1.227645091	0.266689959	0	0	0	0	0	2.450225192	1.085300182	0	0.847285571	1.091807371	0	0	1.847666295
TCONS_00062740	7.01319449	8.400041819	3.83690256	11.13380594	5.320389193	7.058842292	3.037140037	3.174561974	4.9602486	1.011647916	6.512218844	7.299076656	16.6607097	10.08067058	3.832630806	4.410580239	4.056703889	65.88678606	4.540539423	8.456014316	0	5.937751763	3.902767063	2.628412192	5.052505282	1.227645091	5.333799185	1.923956592	1.348600562	3.75608997	1.079540209	0.935182448	8.984159037	4.341200726	12.02925599	3.389142284	5.459036854	10.69675081	9.110914341	4.619165739
TCONS_00062748	3.506597245	3.150015682	21.74244784	3.578723337	1.330097298	1.925138807	7.592850092	4.761842961	4.340217525	4.552415624	1.860633955	4.56192291	0	7.056469407	0.958157702	2.940386826	5.679385445	0	2.270269711	8.456014316	3.567619928	0.848250252	2.927075297	4.380686987	10.10501056	0	4.800419266	4.809891481	4.045801686	16.90240487	3.238620626	0	6.533933845	0	10.17860122	8.472855709	1.091807371	3.056214517	7.972050049	7.390665182
TCONS_00062749	0	0	2.55793504	0.795271853	1.330097298	3.208564678	0	0	2.4801243	0	0	0	0	1.008067058	4.790788508	0.294038683	0.811340778	1.780723947	0	0.939557146	0	0	2.927075297	0	1.684168427	0	0.800069878	0	4.045801686	0	0	0.935182448	0	0	0	0	1.091807371	3.056214517	0	0.923833148
TCONS_00062750	0.701319449	0	0	1.192907779	0	0	1.518570018	0	0.620031075	0	0	0	0	0	1.916315403	0	0	0	0	0	0	0	0	0.876137397	0	0	0	0.961978296	0	0	0	0	0	0	0	0	2.183614742	0	0	0
TCONS_00062756	3.506597245	1.050005227	1.27896752	4.771631116	0	1.925138807	0	3.174561974	0	0.505823958	5.581901866	1.824769164	3.332141939	6.048402349	1.916315403	2.058270778	6.490726223	4.155022544	11.35134856	4.697785731	0	1.696500504	2.927075297	0.876137397	3.368336854	0	0.800069878	2.885934889	5.394402248	3.75608997	7.55678146	5.61109469	2.450225192	2.170600363	2.77598215	4.236427854	4.367229483	3.056214517	9.110914341	5.542998886
TCONS_00062768	2.805277796	0	0	2.783451484	0	1.283425871	0	4.761842961	3.100155375	0	0	0.912384582	0	1.008067058	0	0	0.811340778	0	9.081078845	0	0	0.848250252	1.951383532	0	1.684168427	0	1.333449796	0	0	0	0	0	3.266966922	0	1.850654767	0.847285571	1.091807371	0	1.138864293	0.923833148
TCONS_00062769	2.805277796	2.100010455	0	3.18108741	0	3.208564678	0	0	0	0.505823958	1.860633955	2.737153746	6.664283879	1.008067058	6.707103911	0.588077365	4.056703889	1.187149298	11.35134856	0	0	0	0.975691766	6.132961782	0	4.910580364	2.933589552	6.733848074	8.091603372	7.512179941	0	0	0	1.085300182	1.850654767	3.389142284	0	1.528107258	0	0
TCONS_00062779	0	1.050005227	2.55793504	0	0	0	0	0	0.620031075	0	0	0.912384582	3.332141939	0	0	0	0	20.18153807	4.540539423	0.939557146	0	0	0	0	0	0	0	0	0	0	0	0	3.266966922	0	0.925327383	0.847285571	0	0	2.277728585	0
TCONS_00062780	2.103958347	2.100010455	1.27896752	0	0	0.641712936	1.518570018	3.174561974	0	0	0.930316978	4.56192291	0	0	0	0.294038683	0	15.43294088	0	0.939557146	0	0	0	0	0	0	0	0	0	0	0	0	1.633483461	1.085300182	0	1.694571142	0	0	0	0
TCONS_00062789	4.207916694	1.050005227	7.67380512	3.976359263	0	1.925138807	1.518570018	1.587280987	1.24006215	0	1.860633955	0.912384582	3.332141939	6.048402349	1.916315403	1.470193413	10.54743011	2.374298597	0	6.576900023	0	0	4.878458829	0	8.420842136	1.227645091	6.133869062	6.733848074	0	0	1.079540209	2.805547345	0.816741731	8.682401453	0	1.694571142	2.183614742	3.056214517	1.138864293	2.771499443
TCONS_00062791	2.103958347	0	0	1.590543705	1.330097298	1.925138807	3.037140037	0	1.24006215	0.505823958	5.581901866	0	0	0	6.707103911	0	4.868044667	1.187149298	4.540539423	2.818671439	0	0	1.951383532	0.876137397	1.684168427	0	1.866829715	4.809891481	0	3.75608997	0	0.935182448	0.816741731	2.170600363	0.925327383	3.389142284	0	0	0	0
TCONS_00062792	4.909236143	0	0	2.385815558	0	1.283425871	0	3.174561974	2.4801243	1.011647916	2.790950933	0	13.32856776	0	0.958157702	0	2.434022334	0.593574649	2.270269711	0.939557146	14.27047971	0	2.927075297	0	3.368336854	0	3.733659429	0	4.045801686	0	0	1.870364897	0	3.255900545	3.701309534	0	1.091807371	1.528107258	0	0.923833148
TCONS_00062794	0	6.300031364	2.55793504	2.783451484	1.330097298	0.641712936	4.555710055	1.587280987	2.4801243	4.046591666	3.721267911	3.649538328	0	3.024201174	4.790788508	3.234425508	0.811340778	4.748597193	0	3.758228585	7.135239857	1.272375378	0	0.876137397	5.052505282	2.455290182	3.46696947	2.885934889	4.045801686	0	1.079540209	4.675912242	1.633483461	2.170600363	0.925327383	1.694571142	1.091807371	3.056214517	2.277728585	0
TCONS_00062805	6.311875041	1.050005227	3.83690256	1.590543705	1.330097298	0.641712936	0	4.761842961	1.24006215	1.517471875	0.930316978	8.211461238	9.996425818	3.024201174	0.958157702	4.704618921	2.434022334	2.967873246	49.94593365	1.879114292	0	1.696500504	11.70830119	7.00909918	11.78917899	2.455290182	6.133869062	3.847913185	1.348600562	3.75608997	2.159080417	4.675912242	41.65382826	17.36480291	2.77598215	4.236427854	5.459036854	3.056214517	0	0.923833148
TCONS_00062822	3.506597245	0	0	1.590543705	0	0	0	1.587280987	0	0	0	0	0	0	0	0	0.811340778	1.780723947	0	0	3.567619928	0.848250252	0	0	1.684168427	2.455290182	1.600139755	0	0	0	2.159080417	0.935182448	0.816741731	6.51180109	0	0	4.367229483	0	0	0.923833148
TCONS_00062823	6.311875041	2.100010455	0	1.988179632	1.330097298	1.283425871	0	4.761842961	0.620031075	0	0	0	0	0	0	0.588077365	9.736089334	2.374298597	0	0	3.567619928	0	1.951383532	2.628412192	0	0	1.066759837	0	1.348600562	0	1.079540209	0	0.816741731	2.170600363	0.925327383	2.541856713	1.091807371	0	0	1.847666295
TCONS_00062824	4.909236143	2.100010455	0	4.373995189	3.990291895	2.566851743	0	1.587280987	0.620031075	0.505823958	7.442535822	0	3.332141939	4.032268232	2.874473105	1.764232095	7.302067001	8.310045088	11.35134856	0.939557146	3.567619928	0.424125126	4.878458829	3.50454959	3.368336854	0	4.267039348	9.619782962	6.74300281	3.75608997	1.079540209	3.740729793	6.533933845	23.876604	5.551964301	2.541856713	6.550844225	3.056214517	1.138864293	1.847666295
TCONS_00062867	40.67652804	58.80029273	56.27457088	44.93285967	69.16505952	68.02157118	91.1142011	61.9039585	76.26382222	129.9967573	38.14299609	45.6192291	63.31069685	34.27427998	64.19656601	56.74946574	47.86910589	99.72054106	124.8648341	45.09874302	32.10857936	47.92613923	58.54150595	36.79777069	52.20922124	92.07338183	54.40475168	63.49056755	49.8982208	43.19503466	66.93149293	58.91649424	42.47056999	24.96190418	45.34104179	68.63013124	25.11156953	61.12429033	68.33185756	53.58232257
TCONS_00062882	4.207916694	1.050005227	0	0	0	0.641712936	0	1.587280987	2.4801243	2.529119791	4.651584889	3.649538328	3.332141939	0	0	0	38.94435734	0	4.540539423	0	3.567619928	0	4.878458829	0	5.052505282	1.227645091	0.800069878	7.69582637	2.697201124	1.878044985	1.079540209	0	1.633483461	1.085300182	9.253273835	0.847285571	0	9.16864355	1.138864293	0.923833148
TCONS_00062928	6.311875041	0	10.23174016	9.543262231	3.990291895	7.058842292	4.555710055	3.174561974	4.9602486	4.046591666	4.651584889	6.386692074	3.332141939	4.032268232	10.53973472	5.880773652	3.245363111	7.716470439	6.810809134	7.51645717	3.567619928	5.937751763	3.902767063	6.132961782	15.15751584	1.227645091	6.93393894	12.50571785	12.13740506	1.878044985	6.477241251	11.22218938	7.350675575	3.255900545	4.626636917	3.389142284	10.91807371	16.80917984	3.416592878	2.771499443
TCONS_00062929	4.207916694	7.350036592	1.27896752	7.952718526	0	6.417129356	4.555710055	9.523685923	14.8807458	2.529119791	0	0.912384582	6.664283879	2.016134116	2.874473105	1.764232095	4.056703889	4.748597193	0	0	7.135239857	1.272375378	3.902767063	1.752274795	8.420842136	4.910580364	11.46766825	6.733848074	9.440203934	3.75608997	3.238620626	2.805547345	0	4.341200726	1.850654767	0.847285571	9.826266338	3.056214517	2.277728585	8.314498329
TCONS_00062938	44.88444474	1.050005227	8.95277264	54.4761219	685.0001087	0.641712936	0	320.6307594	3.100155375	39.9600927	0.930316978	1.824769164	539.8069942	14.11293881	11.49789242	3.822502874	0.811340778	202.4089554	52.21620336	2.818671439	7.135239857	9.330752771	17.56245178	0.876137397	0	0	1.866829715	7.69582637	10.7888045	0	2.159080417	12.15737183	2.450225192	6.51180109	2.77598215	9.32014128	42.58048746	3.056214517	2.277728585	6.466832034
TCONS_00062968	0.701319449	1.050005227	2.55793504	1.590543705	0	1.283425871	0	1.587280987	2.4801243	0.505823958	3.721267911	0	0	2.016134116	2.874473105	1.470193413	2.434022334	0	0	2.818671439	0	0.424125126	0.975691766	1.752274795	0	2.455290182	0.533379918	1.923956592	4.045801686	3.75608997	1.079540209	0	0	0	0.925327383	0	1.091807371	0	0	0
TCONS_00062973	17.53298622	31.50015682	39.64799312	9.145626305	38.57282165	19.893101	30.37140037	11.11096691	17.3608701	38.94844478	15.81538862	19.16007622	43.31784521	40.32268232	19.16315403	33.52040981	18.66083789	11.87149298	63.56755192	31.00538582	7.135239857	33.93001008	22.44091061	25.40798453	30.31503169	15.95938618	16.80146743	21.16352252	18.88040787	20.65849484	34.54528667	12.15737183	34.30315269	19.53540327	27.7598215	44.05884969	7.642651596	22.92160887	29.61047161	24.01966184
TCONS_00062978	1970.707652	1251.606231	2151.223369	2185.407051	2116.184802	1519.576232	1664.35274	2671.393901	757.6779736	808.8125092	1291.279965	2011.808003	1952.635176	2006.053446	1072.178468	1155.866061	1056.365693	1945.144125	2465.512906	2178.833022	2165.545297	1009.841925	1213.760557	1569.162079	1330.493057	557.3508713	905.9457915	1396.792486	2922.417418	1551.265158	642.3264241	1226.02419	1364.775432	728.2364219	1164.061848	1470.887751	2459.842007	2253.958206	2685.442002	1342.329564
TCONS_00063000	18.93562512	8.400041819	33.25315552	1.192907779	15.96116758	0	3.037140037	3.174561974	1.860093225	6.069887499	21.39729049	14.59815331	0	16.12907293	8.623419314	13.23174072	61.66189912	3.561447895	2.270269711	12.2142429	0	13.57200403	23.41660238	23.65570973	40.42004225	29.46348218	10.40090841	4.809891481	17.53180731	15.02435988	14.03402271	14.02773672	49.00450384	5.426500908	62.92226208	68.63013124	4.367229483	18.3372871	20.49955727	6.466832034
TCONS_00063006	20.33826402	22.05010977	17.90554528	20.27943224	19.95145948	30.16050797	18.22284022	30.15833876	21.08105655	32.37273333	18.60633955	10.94861498	16.6607097	20.16134116	36.40999266	20.87674646	3.245363111	18.99438877	11.35134856	19.73070007	14.27047971	25.87163268	8.781225892	13.14206096	5.052505282	12.27645091	8.534078696	25.973414	14.83460618	15.02435988	26.98850521	14.02773672	12.25112596	11.938302	18.50654767	12.70928356	27.29518427	24.44971613	25.05501444	23.09582869
TCONS_00063009	9.818472286	2.100010455	5.11587008	4.771631116	3.990291895	4.491990549	3.037140037	12.6982479	4.340217525	0	4.651584889	0.912384582	6.664283879	5.040335291	6.707103911	4.704618921	7.302067001	2.374298597	4.540539423	2.818671439	7.135239857	3.817126133	2.927075297	3.50454959	5.052505282	8.593515637	7.467318859	5.771869777	4.045801686	0	17.27264334	5.61109469	4.083708653	8.682401453	4.626636917	4.236427854	2.183614742	9.16864355	6.833185756	2.771499443
TCONS_00063010	4.909236143	9.450047046	10.23174016	9.940898158	7.98058379	3.208564678	4.555710055	7.936404936	6.20031075	7.587359374	13.02443769	13.68576873	0	8.064536465	5.748946209	10.87943126	8.924748557	5.935746492	18.16215769	9.395571462	7.135239857	9.754877897	15.61106825	14.01819836	13.47334742	11.04880582	10.40090841	13.46769615	5.394402248	11.26826991	14.03402271	6.546277138	5.717192114	21.70600363	13.87991075	9.32014128	4.367229483	12.22485807	6.833185756	8.314498329
TCONS_00063017	0.701319449	4.200020909	12.7896752	4.771631116	1.330097298	0	4.555710055	23.80921481	0	1.517471875	0.930316978	9.12384582	36.65356133	1.008067058	0.958157702	0.588077365	0.811340778	14.24579158	13.62161827	10.33512861	0	1.696500504	4.878458829	9.637511372	8.420842136	2.455290182	4.533729307	0.961978296	9.440203934	11.26826991	0	0	0	3.255900545	20.35720244	0.847285571	1.091807371	3.056214517	5.694321463	0
TCONS_00063024	16.13034733	4.200020909	10.23174016	15.50780113	3.990291895	10.26740697	19.74141024	11.11096691	6.20031075	2.529119791	17.67602258	7.299076656	19.99285164	10.08067058	4.790788508	1.764232095	7.302067001	4.748597193	49.94593365	5.637342877	17.83809964	1.272375378	28.29506121	18.39888535	16.84168427	3.682935273	13.60118792	28.85934889	13.48600562	28.17067478	2.159080417	3.740729793	2.450225192	7.597101271	10.17860122	6.778284567	12.00988108	6.112429033	4.555457171	7.390665182
TCONS_00063054	55.40423647	8.400041819	20.46348032	42.14940819	47.88350274	32.72735972	13.66713017	36.5074627	23.56118085	17.19801458	44.65521493	20.0724608	46.64998715	24.19360939	26.82841564	17.05424359	36.510335	70.0418086	113.5134856	27.24715724	35.67619928	25.44750756	85.86087539	28.03639672	77.47174765	71.20341528	37.60328425	102.9316777	24.27481012	58.21939454	22.67034438	30.86102079	29.4027023	28.21780472	24.05851197	27.96042384	53.49856117	30.56214517	12.52750722	44.34399109
TCONS_00063074	1.402638898	2.100010455	0	0	0	0	0	0	1.860093225	0	0	0	0	0	0	0	0	1.780723947	2.270269711	0.939557146	0	0.424125126	0.975691766	0.876137397	0	0	0	0	0	0	0	0	0.816741731	0	1.850654767	0	0	0	0	1.847666295
TCONS_00063084	44.18312529	64.05031887	48.60076576	31.41323818	71.82525411	46.20333137	47.07567057	31.74561974	54.5627346	58.67557916	51.16743377	68.42884365	36.65356133	52.41948702	43.11709657	116.1452796	45.43508356	40.36307614	59.02701249	48.8569716	46.37905907	92.45927746	35.12490357	24.53184713	33.68336854	67.52048001	41.33694368	30.78330548	63.38422642	31.92676475	112.2721817	51.43503466	58.8054046	37.98550636	34.23711319	78.79755809	43.67229483	39.73078872	58.08207893	92.38331477
TCONS_00063104	0	0	5.11587008	3.18108741	0	0.641712936	0	1.587280987	0.620031075	0.505823958	3.721267911	0	0	1.008067058	0.958157702	1.17615473	2.434022334	2.374298597	0	1.879114292	0	0	9.756917658	3.50454959	5.052505282	3.682935273	3.200279511	0.961978296	8.091603372	13.1463149	0	0.935182448	0	0	3.701309534	0	0	12.22485807	0	0
TCONS_00063117	28.05277796	9.450047046	17.90554528	23.46051965	61.18447573	29.51879504	7.592850092	57.14211554	35.34177127	30.34943749	13.02443769	11.86099957	99.96425818	12.0968047	4.790788508	17.34828227	11.35877089	1272.030473	49.94593365	31.94494297	10.70285979	20.35800605	12.68399295	5.256824385	3.368336854	23.32525673	6.93393894	34.63121866	21.57760899	20.65849484	24.8294248	7.481459587	1316.58767	86.82401453	76.80217283	6.778284567	27.29518427	15.28107258	18.22182868	62.82065404
TCONS_00063122	2.103958347	0	1.27896752	1.988179632	0	6.417129356	0	7.936404936	3.100155375	9.104831248	0.930316978	3.649538328	26.65713552	4.032268232	1.916315403	0.588077365	0	182.8209919	0	4.697785731	3.567619928	0.424125126	2.927075297	3.50454959	0	1.227645091	0.533379918	11.54373955	2.697201124	3.75608997	3.238620626	1.870364897	221.337009	11.938302	11.1039286	0	3.275422113	3.056214517	3.416592878	11.08599777
TCONS_00063123	0.701319449	0	1.27896752	0.795271853	1.330097298	3.208564678	0	7.936404936	4.340217525	2.529119791	0.930316978	0	26.65713552	1.008067058	1.916315403	0	0.811340778	13.05864228	4.540539423	0.939557146	0	2.12062563	0	0	0	7.365870546	1.600139755	3.847913185	0	0	2.159080417	0	113.5271006	13.02360218	7.402619068	1.694571142	1.091807371	0	0	2.771499443
TCONS_00063132	0	3.150015682	2.55793504	0.795271853	1.330097298	1.925138807	1.518570018	0	4.9602486	5.564063541	0	0	0	4.032268232	0	5.586734969	0	0.593574649	0	3.758228585	3.567619928	1.696500504	0.975691766	0	0	0	0	0.961978296	0	0	0	0.935182448	0	0	0	1.694571142	1.091807371	0	0	0
TCONS_00063141	9.117152837	11.5500575	2.55793504	17.89361668	9.310681089	34.01078559	28.85283035	17.46009086	37.2018645	16.69219062	20.46697351	14.59815331	13.32856776	9.072603523	8.623419314	17.05424359	34.88765345	10.09076904	15.89188798	4.697785731	35.67619928	10.60312815	23.41660238	10.51364877	8.420842136	17.18703127	23.20202645	17.31560933	12.13740506	9.390224926	18.35218355	21.50919631	5.717192114	15.19420254	10.17860122	12.70928356	7.642651596	13.75296532	7.972050049	19.4004961
TCONS_00063159	317.6977104	385.3519184	368.3426458	403.2028293	524.0583356	329.8404489	235.3783528	393.6456848	274.6737662	251.3945072	347.0082327	364.9538328	1002.974724	420.3639632	362.1836112	371.0768174	666.9221194	343.6797219	862.7024903	361.7295013	363.8972327	444.9072571	465.4049723	293.5060282	444.6204648	642.0583826	506.7109225	266.4679881	300.7379253	319.2676475	281.7599944	240.3418892	490.8617801	380.9403637	468.215656	495.662059	301.3388344	415.6451743	399.7413667	474.8502379
TCONS_00063209	0.701319449	0	0	2.385815558	0	5.775416421	1.518570018	1.587280987	1.24006215	0	0	0	0	0	0	0.294038683	1.622681556	4.748597193	0	0	0	0	0.975691766	0	0	0	1.600139755	0	0	0	0	0	17.96831807	892.1167493	6.477291684	0	0	0	1.138864293	0.923833148
TCONS_00063216	144.4718065	64.05031887	88.24875888	82.31063674	34.58252976	422.2471116	362.9382344	268.2504868	378.2189557	218.51595	159.0842032	111.310919	103.2964001	71.57276113	118.811555	74.97986406	226.364077	100.9076904	88.54051874	81.74147172	117.7314576	63.19464377	163.9162166	93.74670153	99.3659372	101.8945426	126.1443507	155.840484	134.8600562	103.2924742	93.91999814	145.8884619	181.3166642	161.7097271	134.1724706	99.97969736	89.52820441	77.93347017	58.08207893	40.6486585
TCONS_00063268	28.75409741	16.80008364	23.02141536	39.3659567	33.25243246	66.73814531	41.0013905	52.38027258	39.6819888	42.48921249	36.28236213	26.45915288	36.65356133	18.14520705	26.82841564	29.10982958	53.54849134	23.74298597	70.37836105	22.54937151	24.9733395	22.9027568	34.1492118	39.42618289	13.47334742	12.27645091	47.20412278	41.36506674	29.66921236	31.92676475	23.74988459	26.18510855	22.05202673	51.00910853	27.7598215	16.94571142	27.29518427	29.03403791	21.63842156	27.71499443
