Ids	Gorilla_GON_ACC.bam.out	Gorilla_Sakura_ACC.bam.out	Gorilla_GON_CB.bam.out	Gorilla_Sakura_CB.bam.out	Gorilla_GON_DPFC.bam.out	Gorilla_Sakura_DPFC.bam.out	Gorilla_GON_HIP.bam.out	Gorilla_Sakura_HIP.bam.out	Gorilla_GON_PMC.bam.out	Gorilla_Sakura_PMC.bam.out	Gorilla_GON_STR.bam.out	Gorilla_Sakura_STR.bam.out	Gorilla_GON_V1C.bam.out	Gorilla_Sakura_V1C.bam.out	Gorilla_GON_VPFC.bam.out	Gorilla_Sakura_VPFC.bam.out
TCONS_00023112	0.921289718	0	0.399719819	0	2.30774749	0	0	0	1.282628289	0	1.85853052	0	0	0	6.154388409	0
TCONS_00023114	1.842579437	0	13.59047384	0.723072878	0.769249163	0	12.2075434	0	2.565256578	0	9.2926526	0	0	0	0	0
TCONS_00023117	2.763869155	0	16.38851257	0	1.538498327	0	2.872363153	0	0	0	8.673142427	0	2.570818896	0	3.590059905	0
TCONS_00023118	12.89805606	0	143.8991348	2.169218634	2.30774749	1.489313581	5.026635518	3.035648886	6.413141444	0	14.24873399	2.761096895	11.56868503	0	27.18188214	0
TCONS_00023123	0.921289718	0	0.399719819	0	0.769249163	0	0	0	1.282628289	0	0	0	1.928114172	0	4.102925606	0
TCONS_00023127	6.449028029	0	12.39131438	0	10.76948829	0	14.36181577	0	5.771827299	0	14.86824416	0	5.141637792	3.021955641	5.128657007	0
TCONS_00023162	2.763869155	2.562194166	1.998599094	3.615364389	0	4.467940743	0.718090788	1.517824443	0.641314144	2.781958727	1.239020347	0	1.285409448	6.043911282	0	1.471751027
TCONS_00023163	27.63869155	11.52987375	26.38150804	20.96911346	25.38522239	8.935881486	22.26081444	12.14259554	21.16336676	8.345876181	24.16089676	13.80548447	26.99359841	12.08782256	28.72047924	5.887004109
TCONS_00023175	18.42579437	5.124388331	9.193555832	1.446145756	13.84648494	1.489313581	5.026635518	0	12.82628289	0	6.195101733	0	8.355161411	3.021955641	10.25731401	0
TCONS_00023210	3.685158874	0	35.97478369	0	0.769249163	0	2.154272365	0	3.206570722	0	1.85853052	0	3.856228344	0	4.102925606	0
TCONS_00023257	0	0	0.799439638	0.723072878	0.769249163	0	0	0	1.282628289	0	0	0	0.642704724	0	2.564328504	0
TCONS_00023267	4.606448592	0	9.193555832	0	2.30774749	0	5.026635518	0	5.130513155	0	14.24873399	0	3.856228344	0	3.590059905	0
TCONS_00023308	0.921289718	0	6.795236919	0	5.384744144	0	1.436181577	0	8.337083877	0	8.673142427	0	5.141637792	0	6.154388409	0
TCONS_00023309	0.921289718	0	1.199159456	0	0	0	2.872363153	0	0	0	1.239020347	0	0	0	0.512865701	0
TCONS_00023324	3.685158874	0	2.398318913	0.723072878	2.30774749	1.489313581	3.590453942	4.553473328	5.130513155	5.563917454	8.053632253	1.380548447	2.570818896	0	4.102925606	0
TCONS_00023348	2.763869155	0	10.39271529	12.29223892	0	0	0.718090788	3.035648886	5.771827299	0	6.814611907	0	4.498933068	0	2.564328504	0
TCONS_00023405	11.97676634	0	0	0	13.07723578	0	7.180907883	0	10.90234045	0	105.3167295	0	8.997866135	0	4.102925606	0
TCONS_00023425	234.9288782	166.5426208	129.1095015	78.09187081	391.5478242	168.2924346	226.1985983	125.9794288	300.1350196	185.0002553	224.2626827	92.49674597	242.2996809	148.0758264	302.0778977	185.4406294
TCONS_00023430	1.842579437	3.843291249	4.396918006	7.230728779	0.769249163	8.935881486	2.154272365	1.517824443	2.565256578	4.17293809	1.85853052	1.380548447	0.642704724	6.043911282	1.025731401	0
TCONS_00023443	4.606448592	1.281097083	0	0	3.076996654	0	0	0	1.923942433	0	1.239020347	0	1.928114172	0	2.564328504	0
TCONS_00023450	23.03224296	7.686582497	58.35909354	36.87671677	22.30822574	13.40382223	17.95226971	27.32083997	13.46759703	4.17293809	27.8779578	15.18603292	21.20925589	36.26346769	26.15615074	16.1892613
TCONS_00023457	11.97676634	0	13.59047384	0.723072878	11.53873745	0	17.23417892	0	11.5436546	1.390979363	16.10726451	2.761096895	8.355161411	0	9.231582613	0
TCONS_00023462	0.921289718	0	7.594676557	2.169218634	0.769249163	1.489313581	0	0	0.641314144	1.390979363	0	0	3.21352362	6.043911282	6.154388409	1.471751027
TCONS_00023463	7.370317747	3.843291249	7.194956738	8.676874534	1.538498327	7.446567905	3.590453942	3.035648886	1.923942433	4.17293809	1.239020347	6.902742236	5.784342515	3.021955641	5.128657007	10.30225719
TCONS_00023538	0	0	0.399719819	0	3.846245817	0	0.718090788	0	0.641314144	0	0.619510173	0	1.928114172	0	0	0
TCONS_00023541	0.921289718	0	1.998599094	0	0.769249163	0	3.590453942	0	1.282628289	0	0	0	0	0	1.538597102	0
TCONS_00023549	3.685158874	0	3.597478369	0	1.538498327	0	1.436181577	0	0.641314144	0	3.097550867	0	2.570818896	0	2.051462803	0
TCONS_00023556	5.52773831	0	0.799439638	0	1.538498327	0	2.154272365	0	0	0	1.85853052	0	0.642704724	0	1.538597102	0
TCONS_00023575	3.685158874	0	1.998599094	0	0.769249163	0	2.154272365	0	1.923942433	0	0.619510173	0	1.285409448	0	1.025731401	0
TCONS_00023576	2.763869155	0	0.399719819	0	0	0	6.462817095	0	4.489199011	0	8.053632253	0	3.856228344	0	1.538597102	0
TCONS_00023592	1.842579437	0	2.398318913	0	6.153993307	0	2.872363153	0	5.130513155	0	1.239020347	0	1.285409448	0	3.077194204	0
TCONS_00023608	9.212897184	5.124388331	11.99159456	0.723072878	10.00023912	5.957254324	2.872363153	7.589122214	7.695769733	1.390979363	3.71706104	8.283290684	10.28327558	0	11.28304542	2.943502054
TCONS_00023661	1.842579437	1.281097083	2.798038731	0	0	0	1.436181577	1.517824443	0.641314144	1.390979363	12.39020347	0	8.355161411	0	1.025731401	1.471751027
TCONS_00023675	7.370317747	0	1.199159456	0	5.384744144	0	2.872363153	0	1.282628289	0	2.478040693	0	9.640570859	0	6.154388409	0
TCONS_00023692	12.89805606	0	2.798038731	0	4.61549498	0	5.744726307	0	5.771827299	0	6.195101733	0	7.712456687	0	5.641522708	0
TCONS_00023700	11.97676634	0	11.59187474	0	13.07723578	0	18.6703605	1.517824443	14.10891118	0	7.43412208	6.902742236	5.141637792	0	7.18011981	0
TCONS_00023713	9.212897184	5.124388331	8.793836013	12.29223892	8.461740797	16.38244939	10.05327104	10.6247711	8.978398021	12.51881427	9.912162773	11.04438758	12.21138975	6.043911282	12.30877682	5.887004109
TCONS_00023743	6.449028029	0	13.19075402	0	2.30774749	0	4.30854473	0	9.619712166	0	11.77069329	0	6.427047239	0	4.615791306	0
TCONS_00023744	2.763869155	2.562194166	0.399719819	9.399947412	3.076996654	2.978627162	0.718090788	4.553473328	1.282628289	0	1.85853052	5.522193789	1.928114172	0	1.025731401	0
TCONS_00023755	0	0	3.19775855	0	1.538498327	0	0.718090788	0	3.206570722	0	0.619510173	0	1.928114172	0	0.512865701	0
TCONS_00023756	3.685158874	0	19.1865513	0	3.076996654	0	2.154272365	0	0	0	1.239020347	0	0.642704724	0	0	0
TCONS_00023758	0.921289718	0	0	0	0.769249163	0	0	0	1.923942433	0	0	0	1.928114172	0	3.077194204	0
TCONS_00023759	33.16642986	0	0	0	31.5392157	0	0	0	16.67416775	0	0.619510173	0	6.427047239	0	32.31053914	0
TCONS_00023760	0	0	0	0	3.076996654	0	4.30854473	0	5.771827299	0	7.43412208	0	0	0	2.051462803	0
TCONS_00023762	1.842579437	0	0	0	1.538498327	0	2.872363153	0	3.847884866	0	0	0	1.928114172	0	0.512865701	0
TCONS_00023773	10.1341869	14.09206791	0	0	2.30774749	7.446567905	12.2075434	1.517824443	8.337083877	2.781958727	9.2926526	5.522193789	11.56868503	0	4.102925606	0
TCONS_00023775	15.66192521	0	13.99019366	0	21.53897658	0	66.78244332	0	17.3154819	0	19.82432555	0	11.56868503	0	5.641522708	0
TCONS_00023776	1.842579437	0	0.399719819	0	1.538498327	0	2.154272365	0	0.641314144	0	0.619510173	0	0	0	1.025731401	0
TCONS_00023796	16.58321493	0	6.3955171	0	12.30798661	0	5.744726307	0	7.054455588	0	16.72677468	0	5.141637792	0	10.77017971	0
TCONS_00023804	82.91607466	0	180.2736383	1.446145756	132.3108561	0	92.6337117	0	107.7407763	1.390979363	125.7605652	0	152.3210196	0	142.5766648	1.471751027
TCONS_00023805	26.71740183	1.281097083	17.58767203	4.338437267	19.23122909	1.489313581	22.26081444	3.035648886	40.4027911	8.345876181	30.35599849	12.42493603	17.99573227	0	14.36023962	2.943502054
TCONS_00023833	14.74063549	12.81097083	14.38991348	15.90760331	14.6157341	4.467940743	12.92563419	13.66041999	11.5436546	16.69175236	26.63893745	19.32767826	16.0676181	9.065866923	19.48889663	14.71751027
TCONS_00023834	0.921289718	1.281097083	0.399719819	0.723072878	0	1.489313581	0	0	0	0	0	1.380548447	1.285409448	18.13173385	0	0
TCONS_00023838	0.921289718	0	2.798038731	0	3.846245817	2.978627162	0.718090788	0	3.206570722	0	1.85853052	0	1.285409448	9.065866923	1.538597102	0
TCONS_00023884	192.5495511	8.96767958	195.4629914	7.230728779	199.2355333	5.957254324	244.150868	21.2495422	184.6984736	2.781958727	211.8724793	19.32767826	209.52174	6.043911282	199.5047576	11.77400822
TCONS_00023889	0.921289718	7.686582497	0.399719819	0.723072878	1.538498327	20.85039013	2.872363153	24.28519108	0	4.17293809	0	8.283290684	5.784342515	24.17564513	1.025731401	27.96326952
TCONS_00023899	4.606448592	15.37316499	3.997198188	4.338437267	5.384744144	10.42519507	11.48945261	13.66041999	4.489199011	23.64664918	4.956081387	12.42493603	6.427047239	33.24151205	5.128657007	11.77400822
TCONS_00023912	0.921289718	0	0.799439638	2.169218634	1.538498327	0	2.872363153	0	2.565256578	1.390979363	4.956081387	2.761096895	1.928114172	0	1.025731401	1.471751027
TCONS_00023932	40.53674761	0	20.38571076	0.723072878	29.23146821	0	43.80353809	0	26.29387992	1.390979363	29.73648832	9.663839131	21.20925589	6.043911282	34.87486765	0
TCONS_00023933	0	0	0	0	0	0	2.154272365	0	1.923942433	0	5.57559156	0	1.285409448	0	1.538597102	0
TCONS_00023959	835.6097746	1.281097083	825.0217059	13.0153118	915.4065044	0	822.2139527	9.106946657	879.8830061	6.954896817	749.6073097	1.380548447	647.203657	0	859.5629144	8.830506163
TCONS_00023963	5.52773831	1.281097083	0.399719819	0	5.384744144	0	5.744726307	0	5.771827299	0	8.673142427	0	1.285409448	0	5.128657007	0
TCONS_00024023	11.97676634	0	2.398318913	0.723072878	4.61549498	0	5.744726307	0	9.619712166	0	2.478040693	0	10.92598031	0	3.077194204	0
TCONS_00024053	0	0	0.399719819	0	0	0	1.436181577	3.035648886	0.641314144	1.390979363	0.619510173	0	1.285409448	3.021955641	0	0
TCONS_00024068	42.37932705	25.62194166	45.16833952	63.63041325	63.84768056	65.52979756	44.52162888	15.17824443	48.09856083	58.42113326	34.07305953	22.08877516	88.05054718	51.3732459	63.59534689	51.51128595
TCONS_00024073	11.05547662	0	9.59327565	0	6.153993307	0	7.180907883	0	5.130513155	0	4.336571213	0	6.427047239	0	8.718716912	0
TCONS_00024085	0.921289718	0	7.594676557	0	1.538498327	0	0	0	1.923942433	0	1.85853052	0	0.642704724	0	0	0
TCONS_00024095	4.606448592	21.77865041	5.196357644	3.615364389	11.53873745	10.42519507	10.05327104	7.589122214	3.847884866	19.47371109	3.097550867	1.380548447	5.784342515	9.065866923	9.744448314	23.54801643
TCONS_00024098	2.763869155	0	1.998599094	0.723072878	9.230989961	0	2.872363153	0	1.282628289	0	6.195101733	0	7.069751963	0	3.590059905	0
TCONS_00024151	20.2683738	0	18.38711166	2.169218634	16.92348159	0	47.39399203	1.517824443	19.23942433	0	65.66807837	0	17.99573227	0	21.54035943	1.471751027
TCONS_00024152	4.606448592	0	4.396918006	0	6.153993307	0	8.61708946	0	3.847884866	0	7.43412208	0	5.784342515	0	5.128657007	0
TCONS_00024153	0	0	5.995797282	0	2.30774749	0	0	0	0.641314144	0	3.097550867	0	4.498933068	0	2.564328504	0
TCONS_00024164	35.93029902	2.562194166	41.17114133	2.892291511	55.38593976	0	58.16535386	3.035648886	48.73987497	0	42.12669179	0	42.41851178	0	59.49242128	0
TCONS_00024175	0	0	0	0	0	0	4.30854473	0	0.641314144	0	28.49746797	2.761096895	2.570818896	0	0.512865701	0
TCONS_00024176	0	2.562194166	0	0	0	0	2.154272365	0	3.206570722	1.390979363	5.57559156	9.663839131	0	0	0	1.471751027
TCONS_00024177	11.05547662	0	21.98459003	0	13.84648494	1.489313581	8.61708946	0	19.88073848	0	4.956081387	0	23.78007479	3.021955641	17.43743382	0
TCONS_00024178	15.66192521	0	31.57786568	0	25.38522239	0	18.6703605	0	16.67416775	0	11.77069329	0	10.28327558	0	25.13041933	0
TCONS_00024185	0.921289718	0	1.199159456	0	1.538498327	0	2.154272365	0	3.206570722	0	2.478040693	0	0.642704724	0	2.564328504	0
TCONS_00024279	11.97676634	0	18.78683148	0	13.07723578	0	7.180907883	0	18.59811019	0	29.73648832	1.380548447	11.56868503	0	8.718716912	0
TCONS_00024280	2.763869155	0	2.798038731	0	3.076996654	0	1.436181577	0	1.282628289	0	8.053632253	0	6.427047239	0	1.538597102	0
TCONS_00024281	0.921289718	0	3.997198188	0.723072878	1.538498327	0	0	0	1.923942433	0	0	0	3.21352362	0	1.538597102	0
TCONS_00024331	15.66192521	14.09206791	5.995797282	6.507655901	13.07723578	10.42519507	26.56935917	4.553473328	16.67416775	4.17293809	48.32179352	4.141645342	13.4967992	12.08782256	18.46316523	7.358755136
TCONS_00024431	0	0	2.798038731	0	0.769249163	0	5.026635518	0	0.641314144	0	0.619510173	0	1.928114172	0	1.025731401	0
TCONS_00024440	5.52773831	0	6.3955171	2.169218634	1.538498327	0	2.872363153	0	1.282628289	0	5.57559156	0	0.642704724	0	1.025731401	0
TCONS_00024442	7.370317747	0	18.38711166	3.615364389	6.923242471	0	12.2075434	0	5.771827299	0	12.39020347	0	5.141637792	0	6.154388409	0
TCONS_00024461	1.842579437	1.281097083	0	0	3.076996654	0	0	0	1.923942433	0	0	0	7.069751963	0	3.077194204	0
TCONS_00024462	9.212897184	0	0	0	4.61549498	0	0.718090788	0	14.75022532	0	3.097550867	0	12.85409448	0	2.564328504	0
TCONS_00024463	1.842579437	0	0	0	6.923242471	0	0	0	5.130513155	1.390979363	0	0	5.784342515	0	6.154388409	0
TCONS_00024467	2.763869155	0	2.798038731	0	0	0	1.436181577	0	7.695769733	0	7.43412208	0	0.642704724	0	1.025731401	0
TCONS_00024468	0	0	0	0	0.769249163	0	6.462817095	0	5.130513155	0	0	1.380548447	1.928114172	0	0	0
TCONS_00024505	229.4011399	10.24877666	139.5022168	17.35374907	288.4684363	2.978627162	213.9910549	0	216.7641808	0	140.0092992	8.283290684	214.0206731	6.043911282	315.9252716	0
TCONS_00024523	40.53674761	76.86582497	460.4772312	398.4131557	38.46245817	58.08322966	259.9488654	122.9437799	54.51170227	40.33840154	97.88260739	84.21345528	27.63630313	87.63671359	41.02925606	61.81354314
TCONS_00024524	0	7.686582497	5.995797282	38.32286253	0.769249163	7.446567905	2.872363153	12.14259554	1.282628289	4.17293809	1.239020347	1.380548447	0.642704724	0	0.512865701	1.471751027
TCONS_00024537	0	0	6.3955171	0	0.769249163	0	1.436181577	0	0.641314144	0	1.85853052	0	1.285409448	0	0.512865701	0
TCONS_00024573	19.34708409	0	17.58767203	0	35.38546152	0	22.26081444	0	18.59811019	0	11.77069329	0	35.99146454	0	31.79767344	0
TCONS_00024584	0	0	5.196357644	0	3.076996654	0	0	0	0	0	0	0	0.642704724	0	1.025731401	0
TCONS_00024599	4.606448592	0	6.795236919	0	3.076996654	0	5.026635518	0	6.413141444	0	1.239020347	0	3.21352362	0	1.538597102	0
TCONS_00024632	0	0	2.398318913	0	0	0	2.154272365	0	0	0	0	0	0.642704724	0	1.025731401	0
TCONS_00024636	14.74063549	1.281097083	12.39131438	0	8.461740797	4.467940743	4.30854473	0	7.695769733	1.390979363	9.912162773	0	6.427047239	0	8.718716912	2.943502054
TCONS_00024656	4.606448592	0	9.992995469	0	3.846245817	0	22.26081444	0	14.10891118	0	6.195101733	0	10.92598031	0	14.87310532	0
TCONS_00024664	0.921289718	0	1.598879275	0	2.30774749	0	3.590453942	0	3.206570722	0	4.956081387	0	1.285409448	0	3.590059905	0
TCONS_00024679	17.50450465	0	19.98599094	1.446145756	13.07723578	0	26.56935917	1.517824443	16.67416775	0	17.34628485	0	25.06548423	0	24.61755363	0
TCONS_00024704	0.921289718	5.124388331	0.799439638	2.892291511	0	0	1.436181577	0	0	0	6.195101733	4.141645342	1.285409448	3.021955641	0.512865701	1.471751027
TCONS_00024710	0	0	0	0	2.30774749	0	1.436181577	0	2.565256578	1.390979363	3.097550867	0	0	0	2.051462803	0
TCONS_00024711	16.58321493	75.58472789	19.58627112	46.27666418	16.15423243	78.93361979	34.46835784	116.8724821	21.80468091	40.33840154	64.42905803	213.9850093	16.71032282	42.30737897	16.41170242	73.58755136
TCONS_00024713	14.74063549	38.43291249	16.78823239	43.38437267	15.38498327	25.31833088	11.48945261	10.6247711	16.67416775	11.12783491	13.62922381	37.27480808	5.784342515	15.1097782	13.33450822	36.79377568
TCONS_00024714	2.763869155	7.686582497	0	2.169218634	0	5.957254324	1.436181577	1.517824443	0.641314144	2.781958727	1.239020347	0	0	12.08782256	0	10.30225719
TCONS_00024717	14.74063549	1.281097083	27.98038731	4.338437267	5.384744144	0	21.54272365	15.17824443	6.413141444	0	0	0	7.712456687	0	11.79591112	0
TCONS_00024741	2.763869155	0	0.399719819	0	0	0	0.718090788	0	1.282628289	0	1.239020347	0	0	0	3.077194204	0
TCONS_00024794	0.921289718	0	1.199159456	5.784583023	0	0	0	0	0	0	0	1.380548447	0	0	0	0
TCONS_00024812	1.842579437	0	0.799439638	0.723072878	1.538498327	0	5.744726307	1.517824443	5.130513155	0	1.239020347	0	0.642704724	0	1.538597102	0
TCONS_00024824	0.921289718	0	0	0	6.153993307	0	0	0	9.619712166	0	0	0	2.570818896	0	3.077194204	0
TCONS_00024826	1.842579437	0	0	0	1.538498327	0	0	0	1.923942433	0	0	0	0	0	3.590059905	0
TCONS_00024828	1.842579437	0	0	0	2.30774749	0	0.718090788	0	1.282628289	0	0	0	0	0	3.077194204	0
TCONS_00024834	3.685158874	1.281097083	2.798038731	5.784583023	0	7.446567905	6.462817095	0	1.282628289	2.781958727	35.93159005	19.32767826	12.85409448	15.1097782	2.051462803	2.943502054
TCONS_00024840	0	0	0.399719819	0	0	0	1.436181577	0	1.923942433	0	1.239020347	0	0	0	1.025731401	0
TCONS_00024850	0.921289718	0	2.798038731	0	0	0	1.436181577	0	1.282628289	0	1.85853052	0	0.642704724	0	1.025731401	0
TCONS_00024869	16.58321493	0	0	0	16.15423243	1.489313581	24.4150868	0	16.03285361	0	18.5853052	0	9.640570859	0	16.92456812	0
TCONS_00024909	2.763869155	0	1.598879275	0	2.30774749	0	0	0	1.923942433	0	1.85853052	0	0	0	0.512865701	0
TCONS_00024948	1.842579437	12.81097083	6.3955171	33.26135238	0.769249163	13.40382223	0.718090788	1.517824443	1.923942433	6.954896817	1.239020347	22.08877516	0.642704724	30.21955641	0.512865701	20.60451438
TCONS_00024961	38.69416817	39.71400957	151.4938113	86.76874534	39.23170733	14.89313581	26.56935917	56.15950438	47.45724668	25.03762854	48.32179352	27.61096895	37.27687399	36.26346769	20.51462803	26.49151849
TCONS_00024966	9.212897184	14.09206791	10.39271529	20.96911346	5.384744144	13.40382223	7.898998672	12.14259554	7.054455588	15.300773	9.2926526	30.37206584	8.997866135	15.1097782	12.30877682	13.24575924
TCONS_00024972	20.2683738	1.281097083	15.18935311	8.676874534	6.923242471	8.935881486	25.85126838	0	12.18496874	1.390979363	17.96579503	2.761096895	10.92598031	0	11.28304542	8.830506163
TCONS_00024981	2.763869155	0	2.798038731	0	3.846245817	0	15.79799734	0	4.489199011	0	4.336571213	0	3.856228344	0	1.538597102	0
TCONS_00025020	503.0241863	0	113.1207087	1.446145756	443.8567673	7.446567905	283.6458614	0	353.3640936	2.781958727	76.19975132	0	122.1138975	0	424.1399345	2.943502054
TCONS_00025024	4.606448592	0	8.394116194	0	8.461740797	0	1.436181577	0	1.923942433	0	3.097550867	0	1.285409448	0	4.102925606	0
TCONS_00025027	13.81934578	0	9.59327565	0	18.46197992	0	7.180907883	0	16.67416775	0	8.053632253	0	11.56868503	0	15.38597102	0
TCONS_00025036	26.71740183	7.686582497	38.77282242	7.230728779	41.53945482	16.38244939	43.80353809	10.6247711	45.53330425	6.954896817	35.93159005	9.663839131	30.84982675	3.021955641	33.84913625	2.943502054
TCONS_00025048	3.685158874	0	11.99159456	20.24604058	0	2.978627162	0.718090788	1.517824443	0	2.781958727	0	4.141645342	0	3.021955641	0.512865701	2.943502054
TCONS_00025049	100.4205793	2.562194166	27.18094768	0	140.7725969	0	174.4960616	0	117.3604884	0	109.0337905	1.380548447	128.5409448	0	155.911173	0
TCONS_00025053	13.81934578	3.843291249	14.78963329	2.892291511	10.00023912	10.42519507	6.462817095	1.517824443	13.46759703	0	28.49746797	8.283290684	12.21138975	0	5.641522708	2.943502054
TCONS_00025098	0.921289718	1.281097083	0	0	0	2.978627162	12.92563419	9.106946657	2.565256578	1.390979363	6.195101733	2.761096895	0	9.065866923	1.538597102	0
TCONS_00025103	6.449028029	2.562194166	4.396918006	0.723072878	4.61549498	0	1.436181577	0	1.923942433	0	6.814611907	2.761096895	3.21352362	0	4.102925606	0
TCONS_00025104	2.763869155	0	3.597478369	0	2.30774749	0	1.436181577	0	1.282628289	0	2.478040693	0	1.285409448	0	6.154388409	0
TCONS_00025145	4.606448592	1.281097083	5.596077463	7.230728779	1.538498327	10.42519507	0.718090788	10.6247711	3.847884866	1.390979363	13.00971364	1.380548447	5.784342515	12.08782256	0	1.471751027
TCONS_00025216	9.212897184	0	27.98038731	0	10.76948829	0	6.462817095	0	7.695769733	0	4.956081387	0	4.498933068	0	8.205851211	0
TCONS_00025217	2.763869155	0	0	0	4.61549498	1.489313581	2.154272365	0	1.923942433	0	1.239020347	0	7.069751963	0	2.051462803	0
TCONS_00025218	3.685158874	0	0	0	3.846245817	0	2.154272365	0	1.923942433	0	1.239020347	0	5.784342515	0	5.128657007	0
TCONS_00025220	4.606448592	0	0	0	11.53873745	0	0.718090788	0	7.054455588	0	0.619510173	0	8.997866135	0	6.667254109	0
TCONS_00025221	2.763869155	0	0	0	20.00047825	0	7.898998672	0	8.337083877	0	1.239020347	0	23.13737006	0	19.48889663	0
TCONS_00025224	1.842579437	1.281097083	0.399719819	1.446145756	0	0	0.718090788	1.517824443	1.923942433	2.781958727	2.478040693	1.380548447	1.285409448	0	2.564328504	0
TCONS_00025225	1.842579437	0	0.399719819	0	1.538498327	0	2.154272365	0	1.282628289	0	4.956081387	0	1.928114172	0	3.590059905	0
TCONS_00025236	9.212897184	0	0	0	6.923242471	0	0	0	3.847884866	0	0	0	1.928114172	0	0	0
TCONS_00025237	1.842579437	0	0	0	1.538498327	0	1.436181577	0	1.923942433	0	0	0	0	0	0.512865701	0
TCONS_00025262	3.685158874	5.124388331	1.998599094	0.723072878	1.538498327	4.467940743	0	1.517824443	5.130513155	4.17293809	1.85853052	0	3.21352362	0	3.077194204	4.415253081
TCONS_00025266	7.370317747	0	0.799439638	0	1.538498327	0	0	0	7.695769733	0	4.336571213	0	1.285409448	0	5.128657007	0
TCONS_00025272	2.763869155	0	0.399719819	0	2.30774749	0	10.77136183	0	0.641314144	0	0	0	26.99359841	0	3.590059905	0
TCONS_00025285	0.921289718	0	3.19775855	0	3.076996654	0	0	0	3.206570722	0	4.336571213	0	0.642704724	0	1.538597102	0
TCONS_00025332	8.291607466	0	0	0	13.07723578	0	0	0	1.282628289	0	0	0	1.285409448	0	8.718716912	0
TCONS_00025370	0	0	0	0	0.769249163	0	0	0	2.565256578	0	1.239020347	0	0	0	2.564328504	0
TCONS_00025431	0.921289718	0	1.998599094	0	0.769249163	0	2.154272365	0	3.206570722	0	1.85853052	0	0.642704724	0	0.512865701	0
TCONS_00025432	2.763869155	0	14.38991348	1.446145756	1.538498327	0	1.436181577	0	7.054455588	0	13.00971364	0	6.427047239	0	1.025731401	1.471751027
TCONS_00025433	8.291607466	0	10.79243511	0	3.846245817	0	3.590453942	0	4.489199011	0	7.43412208	0	8.355161411	6.043911282	6.667254109	0
TCONS_00025444	0.921289718	0	1.998599094	0	0.769249163	0	3.590453942	0	1.923942433	0	1.85853052	0	0.642704724	0	0	0
TCONS_00025464	0	0	3.597478369	0	0	0	1.436181577	0	0	0	0	0	0	0	0	0
TCONS_00025465	0	0	3.19775855	1.446145756	0	0	0	0	0	0	0	0	0	0	0	0
TCONS_00025466	0	0	9.193555832	13.73838468	0	1.489313581	0	0	0.641314144	1.390979363	1.85853052	5.522193789	0.642704724	0	0	0
TCONS_00025477	1.842579437	0	23.58346931	0	5.384744144	0	10.05327104	0	5.771827299	0	10.53167295	0	9.640570859	0	5.641522708	0
TCONS_00025549	8.291607466	0	1.598879275	0	3.076996654	0	6.462817095	0	6.413141444	0	2.478040693	0	7.069751963	0	8.205851211	0
TCONS_00025663	6.449028029	0	0	0	0.769249163	0	0	0	1.923942433	0	0	0	0	0	0.512865701	0
TCONS_00025665	7.370317747	10.24877666	3.997198188	0.723072878	12.30798661	10.42519507	30.8779039	53.1238555	47.45724668	20.86469045	54.51689525	9.663839131	10.28327558	27.19760077	16.92456812	13.24575924
TCONS_00025668	217.4243735	5.124388331	84.34088176	3.615364389	209.2357724	2.978627162	154.3895195	3.035648886	293.7218781	0	132.5751771	11.04438758	127.2555353	0	209.2492059	0
TCONS_00025669	9.212897184	0	21.18515039	0.723072878	7.692491634	0	4.30854473	0	8.978398021	0	6.195101733	1.380548447	11.56868503	3.021955641	6.667254109	0
TCONS_00025672	0.921289718	0	1.998599094	0	1.538498327	0	1.436181577	0	1.282628289	0	2.478040693	0	1.928114172	0	1.025731401	0
TCONS_00025689	3.685158874	6.405485414	1.998599094	11.56916605	1.538498327	7.446567905	2.154272365	9.106946657	5.130513155	8.345876181	3.71706104	30.37206584	0.642704724	9.065866923	4.615791306	5.887004109
TCONS_00025692	4.606448592	0	1.199159456	0	2.30774749	0	1.436181577	0	1.923942433	0	1.85853052	1.380548447	0	0	0.512865701	0
TCONS_00025695	5.52773831	0	5.196357644	0.723072878	8.461740797	0	4.30854473	0	8.337083877	0	9.2926526	0	15.42491337	0	17.43743382	2.943502054
TCONS_00025724	0	0	7.194956738	0	1.538498327	0	0	0	0	0	1.239020347	0	2.570818896	0	1.025731401	0
TCONS_00025727	0	0	7.594676557	0	0	0	0	1.517824443	0	0	0	0	0.642704724	0	1.025731401	0
TCONS_00025760	72.78188775	28.18413582	44.36889988	22.41525921	93.07914877	19.36107655	73.24526041	51.60603105	59.64221543	38.94742218	70.62415976	41.41645342	59.77153933	9.065866923	64.62107829	33.85027362
TCONS_00025773	21.18966352	2.562194166	2.398318913	0	30.00071737	7.446567905	5.026635518	0	22.44599505	11.12783491	3.097550867	0	1.928114172	0	31.79767344	0
TCONS_00025847	17.50450465	0	6.3955171	0	16.15423243	0	7.898998672	0	7.054455588	0	3.71706104	0	15.42491337	0	17.43743382	0
TCONS_00025849	7.370317747	0	0.399719819	0	4.61549498	0	9.335180248	0	7.695769733	0	3.71706104	1.380548447	3.856228344	0	6.154388409	0
TCONS_00025854	2.763869155	0	0	0	2.30774749	0	0.718090788	0	3.206570722	0	1.239020347	0	1.285409448	0	1.025731401	0
TCONS_00025858	3.685158874	0	3.597478369	0	3.846245817	0	8.61708946	0	3.847884866	0	7.43412208	0	4.498933068	0	7.18011981	0
