LncRNAs	LncRNA1_id	Region	Organism
TCONS_00040986	pan_TCONS_00040986	CB vs DPFC	Chimp
TCONS_00040990	pan_TCONS_00040990	CB vs DPFC	Chimp
TCONS_00040991	pan_TCONS_00040991	CB vs DPFC	Chimp
TCONS_00041033	pan_TCONS_00041033	CB vs DPFC	Chimp
TCONS_00041037	pan_TCONS_00041037	CB vs DPFC	Chimp
TCONS_00041165	pan_TCONS_00041165	CB vs DPFC	Chimp
TCONS_00041174	pan_TCONS_00041174	CB vs DPFC	Chimp
TCONS_00041182	pan_TCONS_00041182	CB vs DPFC	Chimp
TCONS_00041187	pan_TCONS_00041187	CB vs DPFC	Chimp
TCONS_00041195	pan_TCONS_00041195	CB vs DPFC	Chimp
TCONS_00041216	pan_TCONS_00041216	CB vs DPFC	Chimp
TCONS_00041316	pan_TCONS_00041316	CB vs DPFC	Chimp
TCONS_00041317	pan_TCONS_00041317	CB vs DPFC	Chimp
TCONS_00041318	pan_TCONS_00041318	CB vs DPFC	Chimp
TCONS_00041351	pan_TCONS_00041351	CB vs DPFC	Chimp
TCONS_00041352	pan_TCONS_00041352	CB vs DPFC	Chimp
TCONS_00041410	pan_TCONS_00041410	CB vs DPFC	Chimp
TCONS_00041421	pan_TCONS_00041421	CB vs DPFC	Chimp
TCONS_00041439	pan_TCONS_00041439	CB vs DPFC	Chimp
TCONS_00041597	pan_TCONS_00041597	CB vs DPFC	Chimp
TCONS_00041674	pan_TCONS_00041674	CB vs DPFC	Chimp
TCONS_00041690	pan_TCONS_00041690	CB vs DPFC	Chimp
TCONS_00041746	pan_TCONS_00041746	CB vs DPFC	Chimp
TCONS_00041750	pan_TCONS_00041750	CB vs DPFC	Chimp
TCONS_00041791	pan_TCONS_00041791	CB vs DPFC	Chimp
TCONS_00041862	pan_TCONS_00041862	CB vs DPFC	Chimp
TCONS_00041936	pan_TCONS_00041936	CB vs DPFC	Chimp
TCONS_00042025	pan_TCONS_00042025	CB vs DPFC	Chimp
TCONS_00042050	pan_TCONS_00042050	CB vs DPFC	Chimp
TCONS_00042109	pan_TCONS_00042109	CB vs DPFC	Chimp
TCONS_00042171	pan_TCONS_00042171	CB vs DPFC	Chimp
TCONS_00042172	pan_TCONS_00042172	CB vs DPFC	Chimp
TCONS_00042173	pan_TCONS_00042173	CB vs DPFC	Chimp
TCONS_00042175	pan_TCONS_00042175	CB vs DPFC	Chimp
TCONS_00042177	pan_TCONS_00042177	CB vs DPFC	Chimp
TCONS_00042179	pan_TCONS_00042179	CB vs DPFC	Chimp
TCONS_00042224	pan_TCONS_00042224	CB vs DPFC	Chimp
TCONS_00042230	pan_TCONS_00042230	CB vs DPFC	Chimp
TCONS_00042331	pan_TCONS_00042331	CB vs DPFC	Chimp
TCONS_00042399	pan_TCONS_00042399	CB vs DPFC	Chimp
TCONS_00042694	pan_TCONS_00042694	CB vs DPFC	Chimp
TCONS_00042709	pan_TCONS_00042709	CB vs DPFC	Chimp
TCONS_00042717	pan_TCONS_00042717	CB vs DPFC	Chimp
TCONS_00042733	pan_TCONS_00042733	CB vs DPFC	Chimp
TCONS_00042794	pan_TCONS_00042794	CB vs DPFC	Chimp
TCONS_00042840	pan_TCONS_00042840	CB vs DPFC	Chimp
TCONS_00042848	pan_TCONS_00042848	CB vs DPFC	Chimp
TCONS_00042853	pan_TCONS_00042853	CB vs DPFC	Chimp
TCONS_00042870	pan_TCONS_00042870	CB vs DPFC	Chimp
TCONS_00042877	pan_TCONS_00042877	CB vs DPFC	Chimp
TCONS_00042932	pan_TCONS_00042932	CB vs DPFC	Chimp
TCONS_00042938	pan_TCONS_00042938	CB vs DPFC	Chimp
TCONS_00042941	pan_TCONS_00042941	CB vs DPFC	Chimp
TCONS_00043164	pan_TCONS_00043164	CB vs DPFC	Chimp
TCONS_00043184	pan_TCONS_00043184	CB vs DPFC	Chimp
TCONS_00043186	pan_TCONS_00043186	CB vs DPFC	Chimp
TCONS_00043202	pan_TCONS_00043202	CB vs DPFC	Chimp
TCONS_00043225	pan_TCONS_00043225	CB vs DPFC	Chimp
TCONS_00043252	pan_TCONS_00043252	CB vs DPFC	Chimp
TCONS_00043253	pan_TCONS_00043253	CB vs DPFC	Chimp
TCONS_00043331	pan_TCONS_00043331	CB vs DPFC	Chimp
TCONS_00043473	pan_TCONS_00043473	CB vs DPFC	Chimp
TCONS_00043497	pan_TCONS_00043497	CB vs DPFC	Chimp
TCONS_00043530	pan_TCONS_00043530	CB vs DPFC	Chimp
TCONS_00043775	pan_TCONS_00043775	CB vs DPFC	Chimp
TCONS_00043904	pan_TCONS_00043904	CB vs DPFC	Chimp
TCONS_00043919	pan_TCONS_00043919	CB vs DPFC	Chimp
TCONS_00043945	pan_TCONS_00043945	CB vs DPFC	Chimp
TCONS_00043951	pan_TCONS_00043951	CB vs DPFC	Chimp
TCONS_00043972	pan_TCONS_00043972	CB vs DPFC	Chimp
TCONS_00044030	pan_TCONS_00044030	CB vs DPFC	Chimp
TCONS_00044088	pan_TCONS_00044088	CB vs DPFC	Chimp
TCONS_00044098	pan_TCONS_00044098	CB vs DPFC	Chimp
TCONS_00044109	pan_TCONS_00044109	CB vs DPFC	Chimp
TCONS_00044143	pan_TCONS_00044143	CB vs DPFC	Chimp
TCONS_00044212	pan_TCONS_00044212	CB vs DPFC	Chimp
TCONS_00044225	pan_TCONS_00044225	CB vs DPFC	Chimp
TCONS_00044280	pan_TCONS_00044280	CB vs DPFC	Chimp
TCONS_00044304	pan_TCONS_00044304	CB vs DPFC	Chimp
TCONS_00044370	pan_TCONS_00044370	CB vs DPFC	Chimp
TCONS_00044381	pan_TCONS_00044381	CB vs DPFC	Chimp
TCONS_00044382	pan_TCONS_00044382	CB vs DPFC	Chimp
TCONS_00044448	pan_TCONS_00044448	CB vs DPFC	Chimp
TCONS_00044468	pan_TCONS_00044468	CB vs DPFC	Chimp
TCONS_00044479	pan_TCONS_00044479	CB vs DPFC	Chimp
TCONS_00044538	pan_TCONS_00044538	CB vs DPFC	Chimp
TCONS_00044550	pan_TCONS_00044550	CB vs DPFC	Chimp
TCONS_00044552	pan_TCONS_00044552	CB vs DPFC	Chimp
TCONS_00044554	pan_TCONS_00044554	CB vs DPFC	Chimp
TCONS_00044560	pan_TCONS_00044560	CB vs DPFC	Chimp
TCONS_00044580	pan_TCONS_00044580	CB vs DPFC	Chimp
TCONS_00044678	pan_TCONS_00044678	CB vs DPFC	Chimp
TCONS_00044691	pan_TCONS_00044691	CB vs DPFC	Chimp
TCONS_00044856	pan_TCONS_00044856	CB vs DPFC	Chimp
TCONS_00044911	pan_TCONS_00044911	CB vs DPFC	Chimp
TCONS_00044956	pan_TCONS_00044956	CB vs DPFC	Chimp
TCONS_00044995	pan_TCONS_00044995	CB vs DPFC	Chimp
TCONS_00044996	pan_TCONS_00044996	CB vs DPFC	Chimp
TCONS_00045115	pan_TCONS_00045115	CB vs DPFC	Chimp
TCONS_00045121	pan_TCONS_00045121	CB vs DPFC	Chimp
TCONS_00045154	pan_TCONS_00045154	CB vs DPFC	Chimp
TCONS_00045441	pan_TCONS_00045441	CB vs DPFC	Chimp
TCONS_00045529	pan_TCONS_00045529	CB vs DPFC	Chimp
TCONS_00045546	pan_TCONS_00045546	CB vs DPFC	Chimp
TCONS_00045571	pan_TCONS_00045571	CB vs DPFC	Chimp
TCONS_00045634	pan_TCONS_00045634	CB vs DPFC	Chimp
TCONS_00045673	pan_TCONS_00045673	CB vs DPFC	Chimp
TCONS_00045850	pan_TCONS_00045850	CB vs DPFC	Chimp
TCONS_00045856	pan_TCONS_00045856	CB vs DPFC	Chimp
TCONS_00045862	pan_TCONS_00045862	CB vs DPFC	Chimp
TCONS_00045981	pan_TCONS_00045981	CB vs DPFC	Chimp
TCONS_00046065	pan_TCONS_00046065	CB vs DPFC	Chimp
TCONS_00046098	pan_TCONS_00046098	CB vs DPFC	Chimp
TCONS_00046165	pan_TCONS_00046165	CB vs DPFC	Chimp
TCONS_00046169	pan_TCONS_00046169	CB vs DPFC	Chimp
TCONS_00046187	pan_TCONS_00046187	CB vs DPFC	Chimp
TCONS_00046443	pan_TCONS_00046443	CB vs DPFC	Chimp
TCONS_00046470	pan_TCONS_00046470	CB vs DPFC	Chimp
TCONS_00046478	pan_TCONS_00046478	CB vs DPFC	Chimp
TCONS_00046598	pan_TCONS_00046598	CB vs DPFC	Chimp
TCONS_00046599	pan_TCONS_00046599	CB vs DPFC	Chimp
TCONS_00046610	pan_TCONS_00046610	CB vs DPFC	Chimp
TCONS_00046686	pan_TCONS_00046686	CB vs DPFC	Chimp
TCONS_00046764	pan_TCONS_00046764	CB vs DPFC	Chimp
TCONS_00047000	pan_TCONS_00047000	CB vs DPFC	Chimp
TCONS_00047007	pan_TCONS_00047007	CB vs DPFC	Chimp
TCONS_00047071	pan_TCONS_00047071	CB vs DPFC	Chimp
TCONS_00047076	pan_TCONS_00047076	CB vs DPFC	Chimp
TCONS_00047272	pan_TCONS_00047272	CB vs DPFC	Chimp
TCONS_00047301	pan_TCONS_00047301	CB vs DPFC	Chimp
TCONS_00047339	pan_TCONS_00047339	CB vs DPFC	Chimp
TCONS_00047401	pan_TCONS_00047401	CB vs DPFC	Chimp
TCONS_00047415	pan_TCONS_00047415	CB vs DPFC	Chimp
TCONS_00047503	pan_TCONS_00047503	CB vs DPFC	Chimp
TCONS_00047555	pan_TCONS_00047555	CB vs DPFC	Chimp
TCONS_00047615	pan_TCONS_00047615	CB vs DPFC	Chimp
TCONS_00047717	pan_TCONS_00047717	CB vs DPFC	Chimp
TCONS_00047792	pan_TCONS_00047792	CB vs DPFC	Chimp
TCONS_00047807	pan_TCONS_00047807	CB vs DPFC	Chimp
TCONS_00047811	pan_TCONS_00047811	CB vs DPFC	Chimp
TCONS_00047812	pan_TCONS_00047812	CB vs DPFC	Chimp
TCONS_00047827	pan_TCONS_00047827	CB vs DPFC	Chimp
TCONS_00047831	pan_TCONS_00047831	CB vs DPFC	Chimp
TCONS_00047867	pan_TCONS_00047867	CB vs DPFC	Chimp
TCONS_00048002	pan_TCONS_00048002	CB vs DPFC	Chimp
TCONS_00048024	pan_TCONS_00048024	CB vs DPFC	Chimp
TCONS_00048057	pan_TCONS_00048057	CB vs DPFC	Chimp
TCONS_00048166	pan_TCONS_00048166	CB vs DPFC	Chimp
TCONS_00048182	pan_TCONS_00048182	CB vs DPFC	Chimp
TCONS_00048198	pan_TCONS_00048198	CB vs DPFC	Chimp
TCONS_00048215	pan_TCONS_00048215	CB vs DPFC	Chimp
TCONS_00048220	pan_TCONS_00048220	CB vs DPFC	Chimp
TCONS_00048276	pan_TCONS_00048276	CB vs DPFC	Chimp
TCONS_00048306	pan_TCONS_00048306	CB vs DPFC	Chimp
TCONS_00048339	pan_TCONS_00048339	CB vs DPFC	Chimp
TCONS_00048415	pan_TCONS_00048415	CB vs DPFC	Chimp
TCONS_00048429	pan_TCONS_00048429	CB vs DPFC	Chimp
TCONS_00048430	pan_TCONS_00048430	CB vs DPFC	Chimp
TCONS_00048450	pan_TCONS_00048450	CB vs DPFC	Chimp
TCONS_00048467	pan_TCONS_00048467	CB vs DPFC	Chimp
TCONS_00048511	pan_TCONS_00048511	CB vs DPFC	Chimp
TCONS_00048515	pan_TCONS_00048515	CB vs DPFC	Chimp
TCONS_00048559	pan_TCONS_00048559	CB vs DPFC	Chimp
TCONS_00048567	pan_TCONS_00048567	CB vs DPFC	Chimp
TCONS_00048572	pan_TCONS_00048572	CB vs DPFC	Chimp
TCONS_00048573	pan_TCONS_00048573	CB vs DPFC	Chimp
TCONS_00048574	pan_TCONS_00048574	CB vs DPFC	Chimp
TCONS_00048576	pan_TCONS_00048576	CB vs DPFC	Chimp
TCONS_00048669	pan_TCONS_00048669	CB vs DPFC	Chimp
TCONS_00048696	pan_TCONS_00048696	CB vs DPFC	Chimp
TCONS_00048721	pan_TCONS_00048721	CB vs DPFC	Chimp
TCONS_00048729	pan_TCONS_00048729	CB vs DPFC	Chimp
TCONS_00048735	pan_TCONS_00048735	CB vs DPFC	Chimp
TCONS_00048738	pan_TCONS_00048738	CB vs DPFC	Chimp
TCONS_00048743	pan_TCONS_00048743	CB vs DPFC	Chimp
TCONS_00048745	pan_TCONS_00048745	CB vs DPFC	Chimp
TCONS_00048752	pan_TCONS_00048752	CB vs DPFC	Chimp
TCONS_00048762	pan_TCONS_00048762	CB vs DPFC	Chimp
TCONS_00048763	pan_TCONS_00048763	CB vs DPFC	Chimp
TCONS_00048780	pan_TCONS_00048780	CB vs DPFC	Chimp
TCONS_00048796	pan_TCONS_00048796	CB vs DPFC	Chimp
TCONS_00048882	pan_TCONS_00048882	CB vs DPFC	Chimp
TCONS_00048928	pan_TCONS_00048928	CB vs DPFC	Chimp
TCONS_00049000	pan_TCONS_00049000	CB vs DPFC	Chimp
TCONS_00049033	pan_TCONS_00049033	CB vs DPFC	Chimp
TCONS_00049092	pan_TCONS_00049092	CB vs DPFC	Chimp
TCONS_00049132	pan_TCONS_00049132	CB vs DPFC	Chimp
TCONS_00049142	pan_TCONS_00049142	CB vs DPFC	Chimp
TCONS_00049187	pan_TCONS_00049187	CB vs DPFC	Chimp
TCONS_00049273	pan_TCONS_00049273	CB vs DPFC	Chimp
TCONS_00049277	pan_TCONS_00049277	CB vs DPFC	Chimp
TCONS_00049291	pan_TCONS_00049291	CB vs DPFC	Chimp
TCONS_00049301	pan_TCONS_00049301	CB vs DPFC	Chimp
TCONS_00049399	pan_TCONS_00049399	CB vs DPFC	Chimp
TCONS_00049400	pan_TCONS_00049400	CB vs DPFC	Chimp
TCONS_00049409	pan_TCONS_00049409	CB vs DPFC	Chimp
TCONS_00049442	pan_TCONS_00049442	CB vs DPFC	Chimp
TCONS_00049477	pan_TCONS_00049477	CB vs DPFC	Chimp
TCONS_00049479	pan_TCONS_00049479	CB vs DPFC	Chimp
TCONS_00049562	pan_TCONS_00049562	CB vs DPFC	Chimp
TCONS_00049615	pan_TCONS_00049615	CB vs DPFC	Chimp
TCONS_00049619	pan_TCONS_00049619	CB vs DPFC	Chimp
TCONS_00049752	pan_TCONS_00049752	CB vs DPFC	Chimp
TCONS_00049774	pan_TCONS_00049774	CB vs DPFC	Chimp
TCONS_00049809	pan_TCONS_00049809	CB vs DPFC	Chimp
TCONS_00049818	pan_TCONS_00049818	CB vs DPFC	Chimp
TCONS_00049821	pan_TCONS_00049821	CB vs DPFC	Chimp
TCONS_00049851	pan_TCONS_00049851	CB vs DPFC	Chimp
TCONS_00049852	pan_TCONS_00049852	CB vs DPFC	Chimp
TCONS_00049854	pan_TCONS_00049854	CB vs DPFC	Chimp
TCONS_00049865	pan_TCONS_00049865	CB vs DPFC	Chimp
TCONS_00049880	pan_TCONS_00049880	CB vs DPFC	Chimp
TCONS_00049898	pan_TCONS_00049898	CB vs DPFC	Chimp
TCONS_00049926	pan_TCONS_00049926	CB vs DPFC	Chimp
TCONS_00049967	pan_TCONS_00049967	CB vs DPFC	Chimp
TCONS_00049969	pan_TCONS_00049969	CB vs DPFC	Chimp
TCONS_00049987	pan_TCONS_00049987	CB vs DPFC	Chimp
TCONS_00049990	pan_TCONS_00049990	CB vs DPFC	Chimp
TCONS_00050005	pan_TCONS_00050005	CB vs DPFC	Chimp
TCONS_00050021	pan_TCONS_00050021	CB vs DPFC	Chimp
TCONS_00050079	pan_TCONS_00050079	CB vs DPFC	Chimp
TCONS_00050162	pan_TCONS_00050162	CB vs DPFC	Chimp
TCONS_00050207	pan_TCONS_00050207	CB vs DPFC	Chimp
TCONS_00050208	pan_TCONS_00050208	CB vs DPFC	Chimp
TCONS_00050226	pan_TCONS_00050226	CB vs DPFC	Chimp
TCONS_00050365	pan_TCONS_00050365	CB vs DPFC	Chimp
TCONS_00050367	pan_TCONS_00050367	CB vs DPFC	Chimp
TCONS_00050368	pan_TCONS_00050368	CB vs DPFC	Chimp
TCONS_00050452	pan_TCONS_00050452	CB vs DPFC	Chimp
TCONS_00050477	pan_TCONS_00050477	CB vs DPFC	Chimp
TCONS_00050529	pan_TCONS_00050529	CB vs DPFC	Chimp
TCONS_00050536	pan_TCONS_00050536	CB vs DPFC	Chimp
TCONS_00050653	pan_TCONS_00050653	CB vs DPFC	Chimp
TCONS_00050708	pan_TCONS_00050708	CB vs DPFC	Chimp
TCONS_00050888	pan_TCONS_00050888	CB vs DPFC	Chimp
TCONS_00051221	pan_TCONS_00051221	CB vs DPFC	Chimp
TCONS_00051272	pan_TCONS_00051272	CB vs DPFC	Chimp
TCONS_00051296	pan_TCONS_00051296	CB vs DPFC	Chimp
TCONS_00051297	pan_TCONS_00051297	CB vs DPFC	Chimp
TCONS_00051346	pan_TCONS_00051346	CB vs DPFC	Chimp
TCONS_00051385	pan_TCONS_00051385	CB vs DPFC	Chimp
TCONS_00051521	pan_TCONS_00051521	CB vs DPFC	Chimp
TCONS_00051588	pan_TCONS_00051588	CB vs DPFC	Chimp
TCONS_00051678	pan_TCONS_00051678	CB vs DPFC	Chimp
TCONS_00051680	pan_TCONS_00051680	CB vs DPFC	Chimp
TCONS_00051681	pan_TCONS_00051681	CB vs DPFC	Chimp
TCONS_00051798	pan_TCONS_00051798	CB vs DPFC	Chimp
TCONS_00052010	pan_TCONS_00052010	CB vs DPFC	Chimp
TCONS_00052183	pan_TCONS_00052183	CB vs DPFC	Chimp
TCONS_00052247	pan_TCONS_00052247	CB vs DPFC	Chimp
TCONS_00052276	pan_TCONS_00052276	CB vs DPFC	Chimp
TCONS_00052336	pan_TCONS_00052336	CB vs DPFC	Chimp
TCONS_00052351	pan_TCONS_00052351	CB vs DPFC	Chimp
TCONS_00052661	pan_TCONS_00052661	CB vs DPFC	Chimp
TCONS_00052690	pan_TCONS_00052690	CB vs DPFC	Chimp
TCONS_00052774	pan_TCONS_00052774	CB vs DPFC	Chimp
TCONS_00052848	pan_TCONS_00052848	CB vs DPFC	Chimp
TCONS_00052965	pan_TCONS_00052965	CB vs DPFC	Chimp
TCONS_00052985	pan_TCONS_00052985	CB vs DPFC	Chimp
TCONS_00053207	pan_TCONS_00053207	CB vs DPFC	Chimp
TCONS_00053268	pan_TCONS_00053268	CB vs DPFC	Chimp
TCONS_00053301	pan_TCONS_00053301	CB vs DPFC	Chimp
TCONS_00053568	pan_TCONS_00053568	CB vs DPFC	Chimp
TCONS_00053573	pan_TCONS_00053573	CB vs DPFC	Chimp
TCONS_00053583	pan_TCONS_00053583	CB vs DPFC	Chimp
TCONS_00053605	pan_TCONS_00053605	CB vs DPFC	Chimp
TCONS_00053615	pan_TCONS_00053615	CB vs DPFC	Chimp
TCONS_00053616	pan_TCONS_00053616	CB vs DPFC	Chimp
TCONS_00053638	pan_TCONS_00053638	CB vs DPFC	Chimp
TCONS_00053639	pan_TCONS_00053639	CB vs DPFC	Chimp
TCONS_00053647	pan_TCONS_00053647	CB vs DPFC	Chimp
TCONS_00053733	pan_TCONS_00053733	CB vs DPFC	Chimp
TCONS_00053842	pan_TCONS_00053842	CB vs DPFC	Chimp
TCONS_00053865	pan_TCONS_00053865	CB vs DPFC	Chimp
TCONS_00053912	pan_TCONS_00053912	CB vs DPFC	Chimp
TCONS_00053993	pan_TCONS_00053993	CB vs DPFC	Chimp
TCONS_00053999	pan_TCONS_00053999	CB vs DPFC	Chimp
TCONS_00054020	pan_TCONS_00054020	CB vs DPFC	Chimp
TCONS_00054084	pan_TCONS_00054084	CB vs DPFC	Chimp
TCONS_00054097	pan_TCONS_00054097	CB vs DPFC	Chimp
TCONS_00054151	pan_TCONS_00054151	CB vs DPFC	Chimp
TCONS_00054179	pan_TCONS_00054179	CB vs DPFC	Chimp
TCONS_00054238	pan_TCONS_00054238	CB vs DPFC	Chimp
TCONS_00000078	pan_TCONS_00000078	CB vs PMC	Chimp
TCONS_00000258	pan_TCONS_00000258	CB vs PMC	Chimp
TCONS_00000325	pan_TCONS_00000325	CB vs PMC	Chimp
TCONS_00000391	pan_TCONS_00000391	CB vs PMC	Chimp
TCONS_00000624	pan_TCONS_00000624	CB vs PMC	Chimp
TCONS_00000742	pan_TCONS_00000742	CB vs PMC	Chimp
TCONS_00000982	pan_TCONS_00000982	CB vs PMC	Chimp
TCONS_00001044	pan_TCONS_00001044	CB vs PMC	Chimp
TCONS_00001079	pan_TCONS_00001079	CB vs PMC	Chimp
TCONS_00001111	pan_TCONS_00001111	CB vs PMC	Chimp
TCONS_00001117	pan_TCONS_00001117	CB vs PMC	Chimp
TCONS_00001266	pan_TCONS_00001266	CB vs PMC	Chimp
TCONS_00001324	pan_TCONS_00001324	CB vs PMC	Chimp
TCONS_00001342	pan_TCONS_00001342	CB vs PMC	Chimp
TCONS_00001355	pan_TCONS_00001355	CB vs PMC	Chimp
TCONS_00001440	pan_TCONS_00001440	CB vs PMC	Chimp
TCONS_00001470	pan_TCONS_00001470	CB vs PMC	Chimp
TCONS_00001553	pan_TCONS_00001553	CB vs PMC	Chimp
TCONS_00001701	pan_TCONS_00001701	CB vs PMC	Chimp
TCONS_00001856	pan_TCONS_00001856	CB vs PMC	Chimp
TCONS_00002012	pan_TCONS_00002012	CB vs PMC	Chimp
TCONS_00002179	pan_TCONS_00002179	CB vs PMC	Chimp
TCONS_00002223	pan_TCONS_00002223	CB vs PMC	Chimp
TCONS_00002245	pan_TCONS_00002245	CB vs PMC	Chimp
TCONS_00002310	pan_TCONS_00002310	CB vs PMC	Chimp
TCONS_00002449	pan_TCONS_00002449	CB vs PMC	Chimp
TCONS_00002475	pan_TCONS_00002475	CB vs PMC	Chimp
TCONS_00002497	pan_TCONS_00002497	CB vs PMC	Chimp
TCONS_00002614	pan_TCONS_00002614	CB vs PMC	Chimp
TCONS_00002753	pan_TCONS_00002753	CB vs PMC	Chimp
TCONS_00002760	pan_TCONS_00002760	CB vs PMC	Chimp
TCONS_00002773	pan_TCONS_00002773	CB vs PMC	Chimp
TCONS_00002873	pan_TCONS_00002873	CB vs PMC	Chimp
TCONS_00002891	pan_TCONS_00002891	CB vs PMC	Chimp
TCONS_00002903	pan_TCONS_00002903	CB vs PMC	Chimp
TCONS_00003009	pan_TCONS_00003009	CB vs PMC	Chimp
TCONS_00003157	pan_TCONS_00003157	CB vs PMC	Chimp
TCONS_00003257	pan_TCONS_00003257	CB vs PMC	Chimp
TCONS_00003259	pan_TCONS_00003259	CB vs PMC	Chimp
TCONS_00003439	pan_TCONS_00003439	CB vs PMC	Chimp
TCONS_00003471	pan_TCONS_00003471	CB vs PMC	Chimp
TCONS_00003480	pan_TCONS_00003480	CB vs PMC	Chimp
TCONS_00003544	pan_TCONS_00003544	CB vs PMC	Chimp
TCONS_00003545	pan_TCONS_00003545	CB vs PMC	Chimp
TCONS_00003587	pan_TCONS_00003587	CB vs PMC	Chimp
TCONS_00003615	pan_TCONS_00003615	CB vs PMC	Chimp
TCONS_00003634	pan_TCONS_00003634	CB vs PMC	Chimp
TCONS_00003636	pan_TCONS_00003636	CB vs PMC	Chimp
TCONS_00003641	pan_TCONS_00003641	CB vs PMC	Chimp
TCONS_00003694	pan_TCONS_00003694	CB vs PMC	Chimp
TCONS_00003696	pan_TCONS_00003696	CB vs PMC	Chimp
TCONS_00003820	pan_TCONS_00003820	CB vs PMC	Chimp
TCONS_00003875	pan_TCONS_00003875	CB vs PMC	Chimp
TCONS_00003907	pan_TCONS_00003907	CB vs PMC	Chimp
TCONS_00003928	pan_TCONS_00003928	CB vs PMC	Chimp
TCONS_00003930	pan_TCONS_00003930	CB vs PMC	Chimp
TCONS_00003966	pan_TCONS_00003966	CB vs PMC	Chimp
TCONS_00004190	pan_TCONS_00004190	CB vs PMC	Chimp
TCONS_00004201	pan_TCONS_00004201	CB vs PMC	Chimp
TCONS_00004302	pan_TCONS_00004302	CB vs PMC	Chimp
TCONS_00004393	pan_TCONS_00004393	CB vs PMC	Chimp
TCONS_00004407	pan_TCONS_00004407	CB vs PMC	Chimp
TCONS_00004423	pan_TCONS_00004423	CB vs PMC	Chimp
TCONS_00004447	pan_TCONS_00004447	CB vs PMC	Chimp
TCONS_00004500	pan_TCONS_00004500	CB vs PMC	Chimp
TCONS_00004588	pan_TCONS_00004588	CB vs PMC	Chimp
TCONS_00004665	pan_TCONS_00004665	CB vs PMC	Chimp
TCONS_00004770	pan_TCONS_00004770	CB vs PMC	Chimp
TCONS_00004857	pan_TCONS_00004857	CB vs PMC	Chimp
TCONS_00004903	pan_TCONS_00004903	CB vs PMC	Chimp
TCONS_00004915	pan_TCONS_00004915	CB vs PMC	Chimp
TCONS_00004995	pan_TCONS_00004995	CB vs PMC	Chimp
TCONS_00005017	pan_TCONS_00005017	CB vs PMC	Chimp
TCONS_00005050	pan_TCONS_00005050	CB vs PMC	Chimp
TCONS_00005053	pan_TCONS_00005053	CB vs PMC	Chimp
TCONS_00005065	pan_TCONS_00005065	CB vs PMC	Chimp
TCONS_00005067	pan_TCONS_00005067	CB vs PMC	Chimp
TCONS_00005068	pan_TCONS_00005068	CB vs PMC	Chimp
TCONS_00005105	pan_TCONS_00005105	CB vs PMC	Chimp
TCONS_00005117	pan_TCONS_00005117	CB vs PMC	Chimp
TCONS_00005275	pan_TCONS_00005275	CB vs PMC	Chimp
TCONS_00005372	pan_TCONS_00005372	CB vs PMC	Chimp
TCONS_00005379	pan_TCONS_00005379	CB vs PMC	Chimp
TCONS_00005388	pan_TCONS_00005388	CB vs PMC	Chimp
TCONS_00005390	pan_TCONS_00005390	CB vs PMC	Chimp
TCONS_00005477	pan_TCONS_00005477	CB vs PMC	Chimp
TCONS_00005542	pan_TCONS_00005542	CB vs PMC	Chimp
TCONS_00005578	pan_TCONS_00005578	CB vs PMC	Chimp
TCONS_00005612	pan_TCONS_00005612	CB vs PMC	Chimp
TCONS_00005635	pan_TCONS_00005635	CB vs PMC	Chimp
TCONS_00005767	pan_TCONS_00005767	CB vs PMC	Chimp
TCONS_00005848	pan_TCONS_00005848	CB vs PMC	Chimp
TCONS_00005862	pan_TCONS_00005862	CB vs PMC	Chimp
TCONS_00005903	pan_TCONS_00005903	CB vs PMC	Chimp
TCONS_00005909	pan_TCONS_00005909	CB vs PMC	Chimp
TCONS_00005924	pan_TCONS_00005924	CB vs PMC	Chimp
TCONS_00005955	pan_TCONS_00005955	CB vs PMC	Chimp
TCONS_00006022	pan_TCONS_00006022	CB vs PMC	Chimp
TCONS_00006023	pan_TCONS_00006023	CB vs PMC	Chimp
TCONS_00006095	pan_TCONS_00006095	CB vs PMC	Chimp
TCONS_00006129	pan_TCONS_00006129	CB vs PMC	Chimp
TCONS_00006335	pan_TCONS_00006335	CB vs PMC	Chimp
TCONS_00006338	pan_TCONS_00006338	CB vs PMC	Chimp
TCONS_00006637	pan_TCONS_00006637	CB vs PMC	Chimp
TCONS_00006643	pan_TCONS_00006643	CB vs PMC	Chimp
TCONS_00006644	pan_TCONS_00006644	CB vs PMC	Chimp
TCONS_00006653	pan_TCONS_00006653	CB vs PMC	Chimp
TCONS_00006690	pan_TCONS_00006690	CB vs PMC	Chimp
TCONS_00006695	pan_TCONS_00006695	CB vs PMC	Chimp
TCONS_00006914	pan_TCONS_00006914	CB vs PMC	Chimp
TCONS_00006969	pan_TCONS_00006969	CB vs PMC	Chimp
TCONS_00007046	pan_TCONS_00007046	CB vs PMC	Chimp
TCONS_00007101	pan_TCONS_00007101	CB vs PMC	Chimp
TCONS_00007115	pan_TCONS_00007115	CB vs PMC	Chimp
TCONS_00007122	pan_TCONS_00007122	CB vs PMC	Chimp
TCONS_00007512	pan_TCONS_00007512	CB vs PMC	Chimp
TCONS_00007583	pan_TCONS_00007583	CB vs PMC	Chimp
TCONS_00007604	pan_TCONS_00007604	CB vs PMC	Chimp
TCONS_00007632	pan_TCONS_00007632	CB vs PMC	Chimp
